index,url,judul,tanggal,total_entities,gpe_count,gpe_entities,gpe_avg_score,gpe_max_score,loc_count,loc_entities,loc_avg_score,loc_max_score,nor_count,nor_entities,nor_avg_score,nor_max_score,law_count,law_entities,law_avg_score,law_max_score,dat_count,dat_entities,dat_avg_score,dat_max_score,per_count,per_entities,per_avg_score,per_max_score,crimetype_count,crimetype_entities,crimetype_avg_score,crimetype_max_score,evidence_count,evidence_entities,evidence_avg_score,evidence_max_score
362,https://www.detik.com/jateng/hukum-dan-kriminal/d-7741677/bejat-pria-kalsel-ajak-teman-cekoki-miras-lalu-perkosa-anak-tiri,Bejat! Pria Kalsel Ajak Teman Cekoki Miras Lalu Perkosa Anak Tiri,2025-01-20 20:20:00,17,1,ĠKecamatan ĠBatang ĠAl ai ĠUtara ĠHulu ĠSungai ĠTengah ĠKalimantan ĠSelatan Kalsel,0.991,0.991,0,,0.0,0.0,2,Ġdetik Sulsel; Ġdetik com,0.966,0.983,1,Ġpasal Ġ 81 Ġayat Ġ 2 Ġjuncto Ġpasal Ġ 76 D ĠUndang -Undang ĠRI ĠNomor Ġ 17 ĠTahun Ġ 201 6 ĠTentang ĠPenetapan ĠPeraturan ĠPemerintah ĠPengganti ĠUndang -Undang ĠNomor Ġ 1 ĠTahun Ġ 201 6 ĠTentang ĠPerubahan ĠKedua ĠAtas ĠUndang -Undang ĠNomor Ġ 23 ĠTahun Ġ 200 2 ĠTentang ĠPerlindungan ĠAnak,0.998,0.998,4,Rabu; 4/12/2024; Senin; 20/1/2025,0.95,0.95,6,ĠAL; ĠAL; ĠRH; ĠIptu ĠAkhmad ĠPri adi; ĠPri adi; ĠPri adi,0.923,1.0,3,pemerkosaan; pemerkosaan; pemerkosaan,0.9,0.9,0,,0.0,0.0
363,https://www.detik.com/sumut/hukum-dan-kriminal/d-7741249/kronologi-wanita-di-aceh-jadi-psk-disekap-14-hari-layani-10-pria,Kronologi Wanita di Aceh Jadi PSK-Disekap 14 Hari Layani 10 Pria,2025-01-20 17:00:00,35,8,ĠAceh ĠTimur ĠAceh; ĠBanda ĠAceh; ĠBanda ĠAceh; ĠBanda ĠAceh; ĠDesa; ĠBaro; ĠDesa; ĠBaro ĠKecamatan ĠKru eng ĠBar ona ĠJaya ĠAceh ĠBesar,0.931,0.998,3,ĠGl a ĠMe un asah; ĠGl a ĠMe un asah; Ġhalaman ĠPolsek ĠKru eng ĠBar ona ĠJaya,0.774,0.822,0,,0.0,0.0,1,ĠQ an un ĠAceh,0.968,0.968,7,Senin; 20/1/2025; Selasa; Januari; Jumat; pukul 10.00; pukul 11.30,0.95,0.95,13,ĠNK H; ĠIptu ĠJul p andi; ĠAS; ĠNK H; ĠNK H; ĠAS; ĠAH; ĠAS ĠAH; ĠF; ĠNK H; ĠJul p andi; ĠJ up andi; ĠJul p andi,0.912,0.999,0,,0.0,0.0,3,whatsapp; pengakuan; pengakuan,1.0,1.0
364,https://www.detik.com/sumut/hukum-dan-kriminal/d-7738478/viral-sejumlah-pemuda-serang-jarah-warung-warga-di-medan-polisi-selidiki,"Viral Sejumlah Pemuda Serang-Jarah Warung Warga di Medan, Polisi Selidiki",2025-01-18 15:00:00,15,2,ĠKota ĠMedan ĠSumatera ĠUtara Sumut; ĠKecamatan ĠMedan ĠBarat,0.98,0.996,1,ĠJalan ĠKarya,0.999,0.999,2,Ġdetik Sumut; Ġdetik Sumut,0.955,0.957,0,,0.0,0.0,6,Sabtu; 18/1/2025; Kamis; 16/1/2025; pukul 23.30; Sabtu,0.95,0.95,4,ĠKompol ĠAn ria ĠRosa ĠP ili ang; ĠAn ria; ĠAn ria; ĠAn ria,0.906,0.956,0,,0.0,0.0,0,,0.0,0.0
365,https://www.detik.com/bali/hukum-dan-kriminal/d-7738486/polisi-ringkus-dua-pemuda-saat-mabuk-berat-dan-meresahkan-warga-kupang,Polisi Ringkus Dua Pemuda Saat Mabuk Berat dan Meresahkan Warga Kupang,2025-01-18 14:55:00,36,5,"ĠKelurahan; ek ĠKec atan ĠKota ĠLama ĠKota , ĠKupang ĠNusa ĠTenggara ĠTimur NTT; ĠKelurahan; ek; ĠKota ĠKupang",0.636,0.993,4,Ġjalan; ĠN ef ona; ĠN ef ona; ĠPolisi Ġ( osp ol ) ĠFat ul,0.585,0.706,1,inkamtibmas,0.523,0.523,0,,0.0,0.0,5,Jumat; 17/1/2024; sore; Sabtu; 18/1/2025,0.95,0.95,17,ĠD; ĠN; ĠKombes ĠAld inan ĠManurung; ĠD; ĠN; ĠAKP ĠYohanes ĠSur; ĠAipda ĠTam rin ĠMansur; ĠAld inan; ĠD; ĠN; ĠD; ĠN; ĠAld inan; ĠD; ĠN; ĠAld inan ĠAld inan; ĠAld inan,0.933,0.999,0,,0.0,0.0,4,whatsapp; surat; bukti; bukti,1.0,1.0
366,https://www.detik.com/sumut/hukum-dan-kriminal/d-7737127/perampok-bersenpi-di-dharmasraya-larikan-rp-127-juta-tembak-tangan-korban,"Perampok Bersenpi di Dharmasraya Larikan Rp 127 Juta, Tembak Tangan Korban",2025-01-17 16:30:00,29,3,ĠDharmas raya ĠSumatera ĠBarat Sumbar; ĠDharmas raya ĠSumatera ĠBarat Sumbar; ĠNagari ĠKoto ĠBaru ĠKecamatan ĠKoto ĠBaru ĠKabupaten ĠDharmas raya,0.997,0.997,1,ĠJ orong ĠSungai ĠBet ung,0.984,0.984,4,Ġperbankan; Ġdetik Sumut; Ġdetik Sumut; Ġdetik Sumut,0.864,0.965,0,,0.0,0.0,6,Jumat; 17/1/2025; Kamis; malam; Jumat; 17/1/2025,0.95,0.95,10,ĠAKBP ĠBagus ĠIkhwan; ĠAKBP ĠBagus ĠIkhwan; ĠBagus; ĠBagus; ĠBagus; ĠBagus; ĠBagus; ĠKombes ĠPol ĠDwi ĠSulist yawan; ĠKombes ĠPol ĠDwi ĠSulist yawan; ĠDwi,0.961,0.999,4,perampokan; perampokan; perampokan; perampokan,1.0,1.0,1,keterangan saksi,1.0,1.0
367,https://www.detik.com/jatim/hukum-dan-kriminal/d-7736900/dari-puluhan-pencurian-motor-di-surabaya-10-kasus-kuncinya-masih-nempel,"Dari Puluhan Pencurian Motor di Surabaya, 10 Kasus Kuncinya Masih Nempel",2025-01-17 14:45:00,36,7,ĠKota ĠSurabaya; ĠSurabaya; Ġkota Ġpahlawan; ĠSurabaya; ĠBangkalan ĠMadura; ĠR; ĠSurabaya,0.852,1.0,2,Ġkawasan ĠSuk ol ilo; Ġkawasan ungk ut,0.846,0.872,0,,0.0,0.0,0,,0.0,0.0,4,Jumat; 17/1/2025; Kamis; 2/1/2025,0.95,0.95,7,ĠKombes ĠLuth f ie ĠSulist iawan; ĠLuth f ie; ĠLuth f ie; ĠLuth f ie; ĠLuth f ie; ĠEka; ĠTeddy ĠArifin,0.894,0.983,16,pencurian; curanmor; curanmor; penipuan; penipuan; penipuan; penipuan; curanmor; curanmor; curanmor; curanmor; curanmor; curanmor; curanmor; curanmor; curanmor,0.975,1.0,0,,0.0,0.0
368,https://www.detik.com/sumut/hukum-dan-kriminal/d-7736621/pria-di-sumsel-bacok-teman-gegara-kesal-ditagih-utang-saat-tak-ada-uang,Pria di Sumsel Bacok Teman gegara Kesal Ditagih Utang saat Tak ada Uang,2025-01-17 14:01:00,30,5,ĠOgan ĠIlir ĠSumatera ĠSelatan Sumsel; ĠDesa; ĠKecamatan ĠTanjung ĠRaja ĠKabupaten ĠOgan ĠIlir; ĠSungai; ĠOgan ĠIlir,0.947,0.998,5,ĠJalan ĠPejuang Ġ 45; ĠBel anti; ĠPinang; ĠMapolsek ĠTanjung; ĠPolsek ĠTanjung,0.754,0.999,1,Ġdetik S umb ag sel,0.933,0.933,0,,0.0,0.0,7,Sabtu; 28/12/2024; Selasa; 14/1/2025; Selasa; pukul 20.20; Kamis,0.95,0.95,7,ĠY ebi ĠSaputra; ĠRobby ĠArdiansyah; ĠAKP ĠZ ahir in; ĠRobby ĠArdi y ansyah; ĠZ ahir in; ĠZ ahir; ĠZ ahir in,0.803,0.976,4,pembacokan; pembacokan; penganiayaan; pengeroyokan,1.0,1.0,1,barang bukti,1.0,1.0
369,https://www.detik.com/sumut/hukum-dan-kriminal/d-7736649/perampokan-di-atm-mini-dharmasraya-korban-disekap-ditembak-rp-70-juta-raib,"Perampokan di ATM Mini Dharmasraya: Korban Disekap, Ditembak, Rp 70 Juta Raib",2025-01-17 12:45:00,15,2,ĠDharmas raya ĠSumatera ĠBarat Sumbar; ĠNagari ĠKoto ĠBaru ĠKecamatan ĠKoto ĠBaru ĠKabupaten ĠDharmas raya,0.996,0.996,1,ĠJ orong ĠSungai ĠBet ung,0.975,0.975,2,Ġdetik Sumut; Ġdetik Sumut,0.902,0.908,0,,0.0,0.0,4,Kamis; malam; Jumat; 17/1/2025,0.95,0.95,3,ĠKombes ĠPol ĠDwi ĠSulist yawan; ĠKombes ĠPol ĠDwi ĠSulist yawan; ĠDwi,0.939,0.974,3,perampokan; perampokan; perampokan,1.0,1.0,0,,0.0,0.0
370,https://www.detik.com/sumut/hukum-dan-kriminal/d-7736436/siswa-sma-bunuh-teman-sekelas-gegara-cinta-ditolak,Siswa SMA Bunuh Teman Sekelas gegara Cinta Ditolak,2025-01-17 10:30:00,39,3,ĠDesa ĠBanjar ejo ĠKecamatan ĠSuk odadi ĠLamongan; Ġdesa; ĠDesa ĠMade,0.943,0.996,3,Ġkopi; Ġkopi; ĠPerumahan ĠMade ĠGreat ĠResidence,0.885,0.998,1,Ġdetik Jatim,0.908,0.908,3,ĠPasal Ġ 80 Ġayat Ġ 3 ĠUU ĠRI ĠNo Ġ 35 ĠTahun Ġ 201 4 Ġtentang ĠPerlindungan ĠAnak; ĠPasal Ġ 340 Ġdan Ġ 338 ĠKUHP Ġtentang; Ġberencana,0.904,0.996,8,Rabu; 15/1/2025; Jumat; 10/1/2025; Kamis; 16/1/2025; Kamis; 10 Januari 2025,0.95,0.95,13,ĠAI; ĠV PR; ĠTrim o; ĠV PR; ĠAKBP ĠBobby ĠA ĠCond rop utra; ĠV PR; ĠAI; ĠAI; ĠV PR; ĠBobby ĠAI; ĠV PR; ĠAI; ĠBobby,0.954,1.0,6,pembunuhan; pembunuhan; pembunuhan; pembunuhan; penganiayaan; pembunuhan,0.933,1.0,2,autopsi; rekaman cctv,1.0,1.0
371,https://www.detik.com/sumut/hukum-dan-kriminal/d-7734229/polisi-tangkap-begal-bersajam-yang-rampas-hp-motor-warga-di-belawan,Polisi Tangkap Begal Bersajam yang Rampas Hp-Motor Warga di Belawan,2025-01-15 19:15:00,38,4,ĠKecamatan ĠMedan ĠBelawan ĠKota ĠMedan; ĠKecamatan ĠMedan ĠMar elan; ĠKecamatan ĠMedan ĠMar elan; ĠKecamatan ĠMedan ĠBelawan,0.953,0.989,5,ĠPasar Ġ 5; ĠDanau ĠSi ombak; ĠPelabuhan ĠBandar ĠDeli ĠJalan ĠStasiun; ĠS ican ang; ĠPulau ĠS ican ang,0.944,1.0,0,,0.0,0.0,0,,0.0,0.0,6,Selasa; 14/1/2025; malam; Rabu; pukul 01.00; Senin,0.95,0.95,17,ĠIwan ĠLubis; ĠAKBP ĠJ anton ĠSil aban; ĠM ĠRai han ĠKoto; ĠM ĠWahyu; ĠJ anton; ĠJ anton; ĠRai han; ĠWahyu; ĠWahyu ĠJ anton; ĠJ anton; ĠRai han; ĠWahyu; Wahyu; ĠRai han; ĠIwan ĠLubis; ĠJ anton ĠSil aban; ĠJ anton,0.895,0.999,2,begal; begal,1.0,1.0,4,handphone; barang bukti; handphone; handphone,1.0,1.0
372,https://www.detik.com/sumut/hukum-dan-kriminal/d-7732763/perkara-utang-bikin-pasutri-di-bengkalis-gelap-mata-bunuh-wanita-sekap-bocah,Perkara Utang Bikin Pasutri di Bengkalis Gelap Mata Bunuh Wanita-Sekap Bocah,2025-01-15 08:30:00,27,3,ĠKecamatan ĠMand au ĠKabupaten ĠBengkalis ĠRiau; ĠPekanbaru; ĠPematang ĠPud u ĠMand au ĠBengkalis,0.931,0.999,2,ĠHotel ĠWh iz ĠPekanbaru; ĠJalan ĠMasjid,0.996,0.999,0,,0.0,0.0,0,,0.0,0.0,4,Selasa; 14/1/2025; Selasa; 14/1/2025,0.95,0.95,17,ĠSU; ĠKombes ĠAnom ĠKara b ianto; ĠHerman; ĠSiti ĠKh od ij ah; ĠAnom; ĠHerman; ĠSU; ĠAnom; ĠSU ĠSU; ĠHE; ĠSK; ĠPrima; ĠSU; ĠPrima; ĠHerman ĠSiti ĠKh od ah; ĠPrima; ĠSU,0.977,1.0,0,,0.0,0.0,1,pengakuan,1.0,1.0
373,https://www.detik.com/sumut/hukum-dan-kriminal/d-7731377/perlu-biaya-berobat-ortu-pekerja-koperasi-di-siantar-bawa-kabur-motor-uang-bos,"Perlu Biaya Berobat Ortu, Pekerja Koperasi di Siantar Bawa Kabur Motor-Uang Bos",2025-01-14 09:36:00,21,4,ĠKota ĠPematangsiantar ĠSumatera ĠUtara Sumut; ĠKecamatan ĠSiantar ĠS ital asari ĠKota ĠPematangsiantar; ĠPal ip i ĠKabupaten ĠSamosir; ĠKecamatan ĠPal ip i ĠKabupaten ĠSamosir,0.966,0.994,1,ĠJalan ĠSib atu -batu,0.995,0.995,0,,0.0,0.0,1,ĠPasal Ġ 372 ĠKUHPidana,0.994,0.994,8,Selasa; 14/1/2025; November; Selasa; pagi; sore ; Jumat; Sabtu,0.95,0.95,5,ĠBS; ĠAKP ĠRestu adi; ĠRestu adi; ĠBS; ĠBS,0.93,0.993,1,penggelapan,1.0,1.0,1,bukti,1.0,1.0
374,https://www.detik.com/sumbagsel/hukum-dan-kriminal/d-7730660/geng-motor-merajalela-kapolda-babel-harus-basmi,"Geng Motor Merajalela, Kapolda Babel: Harus Basmi!",2025-01-14 09:00:00,23,6,ĠBangka ĠBelitung; ĠBabel; ĠSoreang; ĠBabel; ĠPangkalpinang; ĠPangkalpinang,0.93,0.999,2,ĠRup att ama ĠMapolda; ĠBandung,0.912,0.933,1,Ġdetik S umb ag sel,0.981,0.981,0,,0.0,0.0,3,Senin; 13/1/2025; Sabtu,0.95,0.95,6,ĠIrjen ĠHendro ĠPand owo; ĠHendro; ĠHendro; ĠHendro; ĠKapolda; ĠHendri,0.886,0.997,5,tawuran; tawuran; tawuran; tawuran; tawuran,1.0,1.0,0,,0.0,0.0
375,https://www.detik.com/sumut/hukum-dan-kriminal/d-7730107/pria-diserang-dibacok-begal-bersajam-di-belawan-hp-motor-dicuri,"Pria Diserang-Dibacok Begal Bersajam di Belawan, Hp-Motor Dicuri",2025-01-13 14:20:00,18,3,ĠKecamatan ĠMedan ĠBelawan ĠKota ĠMedan; ĠKecamatan ĠMedan ĠBelawan; ican,0.82,0.99,4,ĠPelabuhan ĠBandar ĠDeli ĠJalan ĠStasiun; ĠS; ang; ĠPulau ĠS ican ang,0.8,0.985,0,,0.0,0.0,0,,0.0,0.0,3,pukul 01.00; Senin; 13/1/2025,0.95,0.95,4,ĠIwan ĠLubis; ĠAKBP ĠJ anton ĠSil aban; ĠJ anton; ĠJ anton,0.935,0.987,2,begal; begal,1.0,1.0,2,handphone; handphone,1.0,1.0
376,https://www.detik.com/sumut/hukum-dan-kriminal/d-7729416/aksi-otk-modus-menumpang-berujung-rampok-sopir-truk-di-tol-belawan,Aksi OTK Modus Menumpang Berujung Rampok Sopir Truk di Tol Belawan,2025-01-13 07:30:00,27,2,ĠKota ĠMedan; ĠKelurahan ĠPekan ĠLabuhan,0.97,0.994,3,ĠBelawan; Ġtol ĠKecamatan ĠMedan ĠBelawan; Ġtol ĠBelawan,0.646,0.806,0,,0.0,0.0,0,,0.0,0.0,5,Sabtu; 11/1/2025; Minggu; 12/1/2025; Oktober,0.95,0.95,8,ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠSyafri zal; ĠRobot; ĠSyafri zal; ĠRobot; ĠSyafri zal; ĠRif fi; ĠRif fi,0.839,0.982,8,penipuan; penipuan; penodongan; perampokan; penipuan; perampokan; perampokan; perampokan,0.963,1.0,1,handphone,1.0,1.0
377,https://www.detik.com/sumut/hukum-dan-kriminal/d-7729237/2-remaja-tikam-rampok-teman-di-deli-serdang-gegara-diejek-pengangguran,2 Remaja Tikam-Rampok Teman di Deli Serdang gegara Diejek Pengangguran,2025-01-12 20:59:00,25,3,ĠKabupaten ĠDeli ĠSerdang ĠSumatera ĠUtara Sumut; ĠDesa ĠSel emak ĠKecamatan ĠHamp aran ĠPerak; ĠKecamatan ĠMedan ĠSel ayang,0.987,0.995,5,Ġsekuriti; ĠJalan ĠDr ĠMansyur; Ġsekuriti; ĠPolsek; aran ĠPerak,0.74,0.999,0,,0.0,0.0,0,,0.0,0.0,5,Minggu; 12/1/2025; Senin; 4/12/2024; Minggu,0.95,0.95,9,ĠRas ya ĠPratama; ĠGilang ĠOk ta; ĠF AN; ĠAKBP ĠJ anton ĠSil aban; ĠJ anton; ĠGilang; ĠF AN; ĠG; ĠF,0.951,0.999,2,pencurian; penikaman,0.95,1.0,1,handphone,1.0,1.0
378,https://www.detik.com/sumut/hukum-dan-kriminal/d-7729210/2-pria-todongkan-pisau-rampok-sopir-truk-modus-numpang-di-tol-belawan,2 Pria Todongkan Pisau-Rampok Sopir Truk Modus Numpang di Tol Belawan,2025-01-12 20:02:00,23,2,ĠKota ĠMedan; ĠKelurahan ĠPekan ĠLabuhan,0.966,0.993,2,Ġtol ĠKecamatan ĠMedan ĠBelawan; Ġtol ĠBelawan,0.809,0.829,0,,0.0,0.0,0,,0.0,0.0,4,Sabtu; 11/1/2025; Minggu; Oktober,0.95,0.95,10,ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠSyafri zal; ĠRobot; ĠSyafri zal; ĠRobot; ĠRif fi; ĠRif fi; ĠSyafri zal; ĠRif fi; ĠRif fi,0.843,0.991,4,penipuan; perampokan; perampokan; perampokan,0.975,1.0,1,handphone,1.0,1.0
379,https://www.detik.com/bali/hukum-dan-kriminal/d-7729073/agus-merengek-bakal-bunuh-diri-agar-tak-ditahan-hingga-aksi-cabul-guru-gay,Agus Merengek Bakal Bunuh Diri agar Tak Ditahan hingga Aksi Cabul Guru Gay,2025-01-12 15:56:00,125,19,ĠNusa ĠTenggara ĠBarat NTB; ĠNusa ĠTenggara ĠTimur NTT; ĠNTB; ĠNTT; ĠDesa ĠSir u ĠKecamatan ĠLemb or ĠManggarai ĠBarat ĠNusa ĠTenggara ĠTimur NTT; ĠDesa; ĠDesa; u; ĠDesa; NTT; ĠKecamatan ĠKupang ĠBarat ĠKabupaten ĠKupang ĠNTT; ĠKota ĠKupang; ĠKelurahan ĠKayu ĠPutih ĠKecamatan ĠO eb obo ĠKota ĠKupang; ĠKelurahan ĠAm agar apati ĠKecamatan ĠLar ant uka ĠFlores ĠTimur ĠNTT; ĠNTT; ĠMataram ĠNusa ĠTenggara ĠBarat NTB; ĠLombok ĠBarat; ĠLombok ĠBarat; ĠMataram,0.894,1.0,11,ĠSuara; ) Ġ; Ġ 05; u; ĠPolres; Ġ 05; u; ĠPelabuhan; ĠPelabuhan; ok; ),0.604,0.85,12,Ġdetik Bali; ĠKPPS; ĠKPPS; du; ĠNTT; ĠIV; ĠNTT; ĠSubdit ĠIV ĠDitreskrimum; ĠNTT; ĠNTT; ĠUniversitas ĠMataram ĠUniversitas ĠIndonesia; ĠUniversitas ĠGadjah ĠMada UGM,0.649,0.998,1,Ġlengkap,0.77,0.77,14,27 November 2024; Selasa; 7/1/2024; Senin; 6/1/2025; Sabtu; 4/1/2025; Jumat; 3/1/2024; Kamis; 9/1/2024; Hari ini; Kamis; 9/1/2024,0.95,0.95,54,ĠI W AS; ĠAgus; ĠKung ĠO pa; ĠAKP ĠL uf thi ĠDarmawan ĠAditya; ĠL uf thi; ĠM; ĠM; ĠL uf thi; ĠHB; ĠFr um ensius ĠMent i; ĠChrist o ĠMario ĠY ĠPr anda -R ich ard ĠTata ĠS ont ani Mario -R ich ard; ĠEd ist asius ĠEnd i -Y ulian us ĠW eng E di -W eng; ĠEdi -W eng; ĠEdi -W eng; ĠMario -R ich ard; ĠMario -R ich ard; ĠMario -R ich ard; ĠMario -R ich ard; ĠKung ĠO pa; ĠDJ P; ĠKombes ĠP atar ĠSilalahi; ĠKung ĠO pa; ĠDJ P; ĠDJ P; ĠDJ P; ĠKung ĠO pa; ĠKung ĠO pa; ĠP atar; ĠKung ĠO pa; ĠP atar ĠPart ar; ĠKung ĠO pa; ĠDJ P; ĠIG; ĠP atar ĠP atar; ĠP atar; ĠP atar; ĠP atar ĠI W AS; ĠI W AS; ĠI W AS; ĠI W AS ĠKurni adi; ĠIvan ĠJaka; ĠI W AS; ĠI W AS; ĠIvan; ĠI W AS; ĠIvan; ĠIvan ĠIvan; ĠI W AS; ĠI W AS; ĠIvan; ĠMA; ĠI W AS; ĠI W AS; ĠI W AS,0.882,0.999,9,pembunuhan; pemerkosaan; pencabulan; pencabulan; pencabulan; pelecehan seksual; pembunuhan; pelecehan seksual; pelecehan seksual,0.967,1.0,5,laptop; bukti; handphone; barang bukti; visum,1.0,1.0
380,https://www.detik.com/sumut/hukum-dan-kriminal/d-7728636/psk-curi-motor-pelanggan-karyawan-gelapkan-uang-nasabah-rp-1-3-miliar,"PSK Curi Motor Pelanggan-Karyawan Gelapkan Uang Nasabah Rp 1,3 Miliar",2025-01-12 10:00:00,73,11,ĠSumatera ĠUtara Sumut; ĠSumut; ĠKota ĠMedan; ĠKecamatan ĠMedan ĠT untungan; ĠKabupaten ĠSimalungun; ĠKecamatan ĠHat ond uhan; ĠKota ĠMedan; ĠKecamatan ĠMedan ĠKota; ĠKota ĠMedan; ĠKabupaten ĠH umbang ĠHas und utan H umb ahas; ĠDesa ĠSih ot ang ĠHas ugian ĠTonga ĠKecamatan ĠPar l ilitan,0.979,1.0,6,Ġpinggir ĠJalan ĠSetiabudi ĠUjung; ĠJalan ĠSetiabudi ĠUjung; ĠGereja ĠH KBP ĠDol ok ĠJet un ĠH uta ĠVI ĠPondok ĠII ĠNag ori ĠBuntu ĠBayu; ĠGereja ĠH KBP ĠDol ok ĠJet un ĠBuntu ĠBayu; ĠJalan ĠAir ĠBersih; ĠJalan ĠPertiwi,0.929,0.999,3,Ġdetik Sumut; Ġkoperasi ĠC U ĠR apt ama ĠPar l ilitan; Ġkaryawan Ġkoperasi ĠC U ĠR apt ama ĠPar l ilitan,0.981,0.986,0,,0.0,0.0,17,Kamis; 21/11/2024; pukul 04.30; Selasa; 7/1/2025; Selasa; Rabu; Sabtu; malam; malam hari; Jumat; pagi; Rabu; pagi ; Rabu; Kamis; Jumat,0.95,0.95,23,ĠMarina ĠSim am ora; ĠIptu ĠSyawal ĠSit epu; ĠDS; ĠSyawal; ĠKompol ĠAs mon ĠB uf itra; ĠE ris ĠSumb ayak; ĠJoh ansen ĠSil aban; ĠAs mon; ĠAs mon; ĠKompol ĠSel v int rian sih; ĠSel vi; ĠSel vi; ĠSaldi ĠFeb ry anto; ĠMuhammad ĠIrfan; ĠMaulana ĠAziz; ĠRio ĠMar ongg ata; ĠSel vi; ĠDH; ĠDH; ĠAKBP ĠHary ĠArdianto; ĠDH; ĠHary; ĠHary,0.953,0.999,13,pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian,0.915,1.0,0,,0.0,0.0
381,https://www.detik.com/sumut/hukum-dan-kriminal/d-7727305/komplotan-begal-bersajam-rampas-motor-ancam-bacok-warga-di-medan,Komplotan Begal Bersajam Rampas Motor-Ancam Bacok Warga di Medan,2025-01-10 21:40:00,24,2,ĠKota ĠMedan; ĠKecamatan ĠTanjung ĠMor awa,0.982,0.991,2,Ġkanal ĠTiti ĠKuning ĠJalan ĠBrigjen ĠZein ĠHamid; Ġkanal ĠDeli ĠTua,0.99,0.991,0,,0.0,0.0,0,,0.0,0.0,6,Jumat; 10/1/2025; Jumat; pukul 02.30; Selasa; Kamis,0.95,0.95,12,ĠIsmail ĠPul ungan; ĠKombes ĠG id ion ĠArif ĠSetya wan; ĠBudi; ĠGilang ĠRamadan; ĠRizki ĠAl ĠFajar; ĠIsmail; ĠB ĠR ĠG; ĠG id ion; ĠG id ion; ĠRizki; R; ĠG id ion,0.888,1.0,2,begal; begal,1.0,1.0,0,,0.0,0.0
382,https://www.detik.com/bali/hukum-dan-kriminal/d-7727332/siswa-sma-di-bima-kerap-curi-kotak-amal-untuk-traktir-teman-dan-foya-foya,Siswa SMA di Bima Kerap Curi Kotak Amal untuk Traktir Teman dan Foya-Foya,2025-01-10 21:08:00,43,8,ĠKabupaten ĠBima ĠNusa ĠTenggara ĠBarat NTB; ĠDesa ĠDarussalam ĠKecamatan ĠB olo ĠKabupaten ĠBima; Ġdesa; ĠKecamatan ĠB olo; ĠKecamatan ĠMad ap angga Ġdan ĠW oha; ĠDesa ĠTal abi u ĠKecamatan ĠW oha; ĠDesa ĠDarussalam ĠKecamatan ĠB olo ĠKabupaten ĠBima ĠNusa ĠTenggara ĠBarat NTB; ĠKecamatan ĠB olo,0.959,0.997,3,ĠAnn ur ĠDusun ĠPali; ĠAnn ur; ĠAnn ur ĠDusun ĠPali,0.855,0.917,2,Ġmasjid; Ġdetik Bali,0.766,0.992,0,,0.0,0.0,5,Jumat; 10/1/2025; Jumat; Jumat; 10/1/2025,0.95,0.95,13,ĠMR F; ĠMR F; ĠIptu ĠNurdin; ĠMR F; ĠNurdin; ĠMR F; ĠNurdin; ĠMR F; ĠMR F; ĠIptu ĠNurdin; ĠMR F; ĠMR F; ĠNurdin,0.857,0.998,9,pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian; pencurian,0.911,1.0,3,pengakuan; bukti; cctv,1.0,1.0
383,https://www.detik.com/sumut/hukum-dan-kriminal/d-7726531/pemotor-melawan-saat-motor-dibegal-di-jaktim-leher-dibacok,"Pemotor Melawan saat Motor Dibegal di Jaktim, Leher Dibacok",2025-01-10 18:40:00,23,4,ĠCiracas ĠJakarta ĠTimur Jak tim; ĠKramat; ĠCibubur; ĠCiracas,0.957,0.999,4,ĠJalan ĠRaya ĠBogor; ĠJalan ĠRaya ĠBogor; ĠJati; ĠJalan ĠRaya ĠBogor Ġdaerah,0.867,1.0,2,Ġdetik News; ĠAntara,0.991,0.993,0,,0.0,0.0,4,Rabu; pukul 02.15; Jumat; 10/1/2025,0.95,0.95,6,ĠSY; ĠSY; ĠKomisaris; K omb es ) ĠAde ĠAry ĠSyam ĠInd radi; ĠAde; ĠAde ĠAry,0.933,1.0,3,begal; pembegalan; pencurian,1.0,1.0,0,,0.0,0.0
