portal,url,judul,tanggal,isi_berita
detik.com,https://news.detik.com/berita/d-7895108/warga-dengar-suara-tembakan-bersahutan-saat-insiden-keributan-di-kemang,Warga Dengar Suara Tembakan Bersahutan Saat Insiden Keributan di Kemang,01 Mei 2025,"Terjadi keributan sambil membawa senapan panjang gegara sengketa lahan di kawasan Kemang, Jakarta Selatan. Warga sekitar mengaku sempat mendengar suara tembakan beberapa kali saat kejadian itu. Warga Kemang, Yudi, tidak mengetahui awal mula keributan itu pecah. Namun saat dia tiba di lokasi, beberapa orang sedang menenteng senapan sambil mengacung-ngacungkannya ke arah lawan. ""Tembakan-tembakan itu ada, ada yang di sana, satu lagi sebelah sana. Sahut-sahutan aja nembaknya, lupa saya berapa kali empat mungkin ada. Strategi perangnya cetek kali ya. Nggak ada yang kena kayaknya, gak ada yang luka apa gimana,"" kata Yudi saat ditemui detikcom di lokasi, Kamis (1/5/2025). SCROLL TO CONTINUE WITH CONTENT Yudi melanjutkan, sejumlah toko di sekitar lokasi bahkan sampai ada yang memilih tutup. Ada juga yang dijaga sejumlah orang untuk mengantisipasi keributannya berpindah tempat. ""Ya, sampai ada toko-toko yang tutup. Itu KFC sampai beberapa orang ada yang jagain. Mungkin takut ada yang masuk atau apa kali ya. Tapi pas masih sepi sih,"" ucapnya. Meski Yudi melihat tak ada korban luka, dia sempat was-was takut ada peluru tiba-tiba nyasar kepadanya. Apalagi waktu kejadian Yudi berada tak jauh dari lokasi. ""Untungnya gak ada korban ya. Cuma ya kita takut aja peluru nyasar,"" ungkapnya. Saksi lain Tian mengatakan, imbas keributan itu jalanan di Kemang sempat macet. Bahkan ada yang sampai putar balik saat mengetahui insiden itu. ""Sampai macet kan kemarin. Orang lihat itu ada yang balik arah, motor-motor itu. Yang mobil pada diem, susah kali mau balik kanan,"" ujar Tian Tian juga menyebut tidak korban yang dia lihat sejauh ini. Polisi yang tiba juga terus berjaga hingga siang. ""Pas datang polisi, ya langsung diem. Sampai jam 12an itu masih ada yang jaga di sana tuh (seberang KFC),"" jelasnya. Diberitakan sebelumnya, Polisi telah menetapkan 9 orang tersangka terkait kasus perebutan lahan sampai membawa-bawa senapan panjang di kawasan Kemang, Jakarta Selatan (Jaksel). Sementara total yang diamankan sebanyak 25 orang. ""Yang bisa ditetapkan jadi tersangka 9 orang,"" kata Kapolres Jakarta Selatan Kombes Ade Rahmat Idnal kepada wartawan, Kamis (1/5/2025). Ade Idnal mengatakan pihaknya juga mengamankan sejumlah senjata tajam (sajam). Di antaranya 4 pucuk senapan angin hingga 3 bilah parang. ""25 orang (diamankan), 4 pucuk senapan angin, 3 bilah parang,"" ujarnya. Sebagai informasi, keributan dua kelompok itu terjadi di Jalan Raya Kemang, Kelurahan Bangka, Mampang Prapatan, Jaksel, sekitar pukul 09.00 WIB, Rabu (30/4). Keributan itu dipicu sengketa lahan. ""Salah satu pihak sekitar 20 orang mendatangi sebidang tanah. Satu pihak ini ingin memasuki satu bidang tanah tersebut kemudian dihalangi oleh sekelompok orang yang menempati lahan tersebut yang mengaku ahli waris sehingga terjadi keributan,"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi, kemarin. Kedua belah pihak sempat saling melemparkan batu sehingga memicu kemacetan. Keributan itu terjadi saat Jalan Raya Kemang ramai dilintasi masyarakat di jam berangkat kerja. Polisi mengimbau kedua belah pihak menahan diri dan menyelesaikan sengketa lahan melalui jalur hukum yang berlaku. Polisi juga masih menyelidiki kasus ini dan mencari pihak terlibat keributan. ""Ini cukup meresahkan masyarakat terutama yang tadi pagi lewat melihat ada situasi yang cukup ramai di sana. Perlu kami tegaskan apapun bentuk tindakan premanisme pasti akan kami berantas!"" tegasnya. ""Dan kami mengimbau kepada seluruh masyarakat apabila ada persoalan di lapangan terkait peristiwa apa pun tolong dilakukan penyelesaian dengan cara yang baik,"" tambah dia.  Lihat Video 'Heboh Ribut-ribut di Kemang gegara Lahan Sampai Tenteng Senapan': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7894123/ribut-ribut-maut-di-asrama-pelaut,Ribut-ribut Maut di Asrama Pelaut,01 Mei 2025,"Pesta minuman keras (miras) di asrama pelaut di Jakarta Utara (Jakut) berujung maut. Seorang pelaut tewas dibacok pelaut lainnya. Acara senang-senang berubah jadi tegang. Peristiwa itu bermula dari ucapan korban yang membuat pelaku tersinggung. Keributan memakan korban jiwa itu terjadi di Jalan Enggano, Tanjung Priok, Jakut. Satu orang tewas dalam kejadian tersebut. SCROLL TO CONTINUE WITH CONTENT Kanit Reskrim Polsek Tanjung Priok, Iptu Tommy Brian, mengatakan korban menghembuskan nafas terakhir saat dibawa ke Rumah Sakit Umum Daerah (RSUD) Koja. ""Korban meninggal saat tiba di RSUD Jakarta Utara,"" kata Iptu Tommy, Sabtu (19/4). Kasus keributan maut itu terjadi pada Jumat (18/4) sekitar pukul 23.30 WIB. Berdasarkan keterangan saksi, awalnya terdengar keributan dari asrama pelaut. Kemudian saksi melihat korban tergeletak bersimbah darah di tempat kejadian perkara (TKP). Polisi menyelidiki kasus dengan memeriksa 5 orang saksi berinisial S, A, CR, MH, dan UF. Polisi lantas mengamankan seorang terduga pelaku dengan sejumlah barang bukti dari TKP berupa sebilah parang, handphone (HP) milik korban, serta pakaian korban. ""Sebelum kejadian, tersangka, korban, dan sejumlah rekan lainnya berkumpul di asrama, menikmati makanan dan minuman beralkohol yang disiapkan tersangka dan dibeli oleh saksi,"" kata Kapolres Metro Jakut, Kombes Ahmad Fuady, dalam keterangan, Rabu (30/4/2025). Awalnya, tak ada persoalan di antara mereka. Ketegangan terjadi saat korban YR menyinggung kontribusi Acil di Asrama Pelaut itu. ""Suasana yang awalnya akrab berubah tegang ketika tersangka merasa tersinggung atas perkataan korban yang menyinggung dirinya terkait kontribusi kebutuhan asrama,"" terangnya. Acil merasa terhina dan tersulut emosinya atas ucapan korban. Dia lalu membubarkan pesta miras. Rekan-rekan pelaut lain diusir dari lokasi pesta miras. ""Emosi tersangka memuncak setelah merasa dihina, hingga akhirnya menyuruh saksi lain meninggalkan ruangan dan mengambil sebilah parang dari atas lemari,"" ucapnya. Acil kemudian membacok korban YR sebanyak tiga kali. Korban mengalami luka di bagian kepala, tangan, dan pundak. Korban sempat dilarikan oleh warga ke RSUD Koja, namun nyawanya tak tertolong dalam perjalanan. ""Tim gabungan dari Satreskrim Polres Metro Jakarta Utara dan Unit Reskrim Polsek Tanjung Priok berhasil menangkap pelaku yang bersembunyi di pos keamanan Kawasan Berikat Nusantara (KBN) Marunda, Cilincing, Jakarta Utara,"" ucapnya. Dari tangan pelaku, polisi mengamankan sejumlah barang bukti berupa sebilah parang, celana jeans biru, celana pendek bercorak biru-putih, serta hasil visum dan autopsi korban. Tersangka Acil dijerat Pasal 351 ayat (3) KUHP tentang tindak pidana penganiayaan yang mengakibatkan hilangnya nyawa, dengan ancaman hukuman maksimal 7 tahun penjara. Fuady menyatakan kejadian ini menjadi pelajaran penting tentang bahaya pengaruh alkohol dan pentingnya pengendalian emosi. Proses hukum terhadap tersangka akan terus dikawal hingga tuntas.  Lihat juga Video 'Heboh Ribut-ribut di Kemang gegara Lahan Sampai Tenteng Senapan': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7891844/duo-maling-motor-di-depok-tertangkap-basah-warga-saat-beraksi-1-pelaku-buron,"Duo Maling Motor di Depok Tertangkap Basah Warga Saat Beraksi, 1 Pelaku Buron",2025-04-29,"Dua maling motor di Bojongsari, Depok, tertangkap basah warga saat sedang beraksi. Satu pelaku diketahui melarikan diri. Peristiwa itu terjadi pada Senin (28/4/2025) pukul 15.00 WIB. Awalnya korban memarkirkan motornya dalam kondisi terkunci setang di kontrakan. Pukul 18.15 WIB, pelaku berinisial OZ menghampiri kontrakan korban dan mengawasi situasi, sedangkan MS mendekati motor korban. SCROLL TO CONTINUE WITH CONTENT ""Kemudian Tersangka Muhammad Sandi langsung merusak kunci kontak sepeda motor korban dengan menggunakan kunci leter T. Setelah itu sepeda motor tersebut didorong mundur,"" kata Kapolsek Bojongsari Kompol Fauzan Thohari dalam keterangannya, Selasa (29/4/2025). Aksi pencurian itu kemudian diketahui warga dan diteriaki. Namun pelaku OZ berhasil melarikan diri. ""Dan saat itu ada saksi yang meneriaki, 'maling-maling', sehingga tersangka kabur melarikan diri ke kebun singkong,"" jelasnya. Pelaku MS berhasil ditangkap warga dan dibawa ke Polsek Bojongsari guna penyidikan lebih lanjut. Polisi saat ini masih mengejar pelaku OZ.  'Lihat juga Video: Maling Motor di Blitar Kepergok, Babak Belur Diamuk Massa' [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7891766/polres-tangsel-ringkus-23-bandit-jalanan-ada-yang-bawa-senpi-saat-beraksi,"Polres Tangsel Ringkus 23 'Bandit Jalanan', Ada yang Bawa Senpi Saat Beraksi",2025-04-29,"Polres Metro Tangerang Selatan (Tangsel) bersama polsek jajaran menyampaikan telah menangkap 23 pelaku kasus pencurian kendaraan bermotor (curanmor) dan kasus lainnya selama kurun Maret-April 2025. Polisi mengungkap beberapa pelaku membawa senjata api (senpi) saat beraksi. ""Selama periode bulan Maret-April 2025, Satreskrim dan unit Reskrim Polsek jajaran Polres Tangerang Selatan telah mengamankan total 23 orang tersangka,"" kata Kapolres Metro Tangerang Selatan AKBP Victor Inkiriwang kepada wartawan, Selasa (29/4/2025). Victor merinci 10 tersangka terkait pencurian kendaraan bermotor, 6 tersangka kasus penadahan barang curian, 2 tersangka kasus pencurian dengan kekerasan, dan 5 tersangka kasus pencurian dengan pemberatan. SCROLL TO CONTINUE WITH CONTENT ""Dari hasil pengungkapan kejahatan jalanan berhasil mengungkap total 21 laporan polisi dengan rincian 14 laporan polisi curanmor, 2 laporan polisi pencurian dengan kekerasan dan 5 laporan polisi pencurian dengan pemberatan. Para pelaku beraksi di 36 TKP di wilayah hukum Polres Tangerang Selatan,"" jelasnya. Victor menjelaskan, dari total 10 orang pelaku curanmor, beberapa orang di antaranya membawa senjata api saat beraksi. Salah satu pelaku juga melawan petugas saat hendak diamankan hingga harus diberikan tindakan tegas terukur atau ditembak. ""Ada tiga orang tersangka yang diamankan didapati memiliki atau menguasai senjata api. Bahkan salah satu tersangka sempat menggunakan senjata api tersebut untuk melawan petugas pada saat akan dilakukan penangkapan sehingga petugas melakukan tindakan tegas terukur terhadap tersangka,"" ujarnya. Polisi turut mengamankan sejumlah barang bukti dalam pengungkapan sejumlah kasus tersebut. Dengan rincian 21 unit sepeda motor, satu unit mobil jenis pikap, tiga buah senjata api, sembilan buah amunisi, dan empat selongsong amunisi, hingga puluhan kunci leter T. Para pelaku saat ini sudah ditetapkan sebagai tersangka dan ditahan. Mereka dijerat dengan Pasal 363 KUHP dan/atau Pasal 365 KUHP dan/atau Pasal 481 KUHP.  'Simak juga Video: Polda Metro Jaya Ringkus 2.038 Tersangka Narkoba Periode Februari-April' [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7890351/viral-pekerja-kafe-di-bogor-bawa-kabur-motor-teman-polisi-selidiki,"Viral Pekerja Kafe di Bogor Bawa Kabur Motor Teman, Polisi Selidiki",2025-04-28,"Sebuah unggahan di media sosial menyebutkan aksi penggelapan sepeda motor terjadi di wilayah Klapanunggal, Bogor, Jawa Barat. Pelaku disebut merupakan pekerja kafe yang baru bekerja selama dua minggu. Dalam unggahan yang dilihat, Senin (28/4/2025), peristiwa terjadi pada Jumat (25/4). Dinarasikan bahwa saat itu, terduga pelaku meminjam sepeda motor korban. Terduga pelaku meminjam sepeda motor korban dengan alasan untuk membeli bunga. Namun setelah ditunggu, terduga pelaku tak kunjung kembali. SCROLL TO CONTINUE WITH CONTENT Karena merasa telah ditipu, korban melaporkan kejadian itu kepada polisi. Korban sendiri mengalami kerugian hingga Rp 17,5 juta akibat kejadian tersebut. Dikonfirmasi, Kapolsek Klapanunggal AKP Silfi Adi Putri mengatakan korban sudah melaporkan kejadian itu kepada polisi. Silfi menyebut saat ini pihak kepolisian masih melakukan penyelidikan terhadap kasus tersebut. Termasuk untuk mencari keberadaan pelaku. ""Sudah buat laporan, masih dalam penyelidikan,"" kata Silfi.  'Lihat juga Video: Driver Ojol Jadi Korban Begal di Malang, Motor Raib Dibawa Kabur' [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7890170/polisi-tangkap-3-orang-kasus-vape-pakai-obat-keras-artis-inisial-jf-diperiksa,"Polisi Tangkap 3 Orang Kasus Vape Pakai Obat Keras, Artis Inisial JF Diperiksa",2025-04-28,"Polresta Bandara Soekarno-Hatta menangkap tiga orang komplotan yang memproduksi vape menggunakan obat keras berupa zat etomidate. Polisi juga menyebut artis berinisial JF ikut diperiksa dalam kasus ini. ""Tiga orang yang telah ditetapkan sebagai tersangka masing-masing dua pria berinisial BTR dan EDS serta satu wanita dengan inisial ER,"" kata Kapolresta Bandara Soetta AKBP Ronald Sipayung dalam keterangannya, Senin (28/4/2025). Ronald menjelaskan, ketiga tersangka tersebut diduga telah melanggar Undang-Undang Kesehatan. Dia menyebutkan artis berinisial JF sudah dua kali pemanggilan untuk diperiksa. SCROLL TO CONTINUE WITH CONTENT ""Untuk public figure berinisial JF statusnya masih sebagai saksi dan telah diperiksa sebanyak satu kali. Pada pemeriksaan kedua, yang bersangkutan beralasan sakit,"" jelas Ronald. Sementara itu, Kasatres Narkoba Polresta Bandara Soetta AKP Michael Tandayu mengatakan JF ikut diperiksa sebagai saksi karena keterangannya dibutuhkan oleh penyidik. Dia mengatakan JF mengaku saat ini masih dirawat di rumah sakit. ""Masih dirawat di rumah sakit, JF sampai saat ini belum memenuhi panggilan penyidik yang kedua,"" ungkap Michael. Dia menjelaskan, kasus ini terungkap pada Maret 2025 setelah pihaknya bersama pihak Bea Cukai Bandara Soetta mengamankan vape yang mengandung obat keras jenis etomidate. Dia mengatakan vape itu dibawa dari luar negeri. Berdasarkan temuan tersebut, pihaknya bersama Bea Cukai bandara Soetta langsung melakukan penyelidikan. Dia mengatakan akhirnya dilakukan penangkapan terhadap tiga tersangka yang kini sudah ditahan di Rutan Polresta Bandara Soetta. ""Tiga orang yang telah ditetapkan sebagai tersangka saat ini sudah ditahan di Rumah Tahanan Negara (Rutan) Polresta Bandara Soekarno-Hatta,"" terang Michael. Dia menerangkan, ketiga tersangka disangkakan dengan Pasal 435 subsider Pasal 436 ayat (2) Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan jo Pasal 55 KUHPidana.  Saksikan juga Sosok: Nirasha Darusman, Mengurai Duka Temukan Cinta [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7889370/bocah-4-tahun-ditemukan-tewas-terbakar-dalam-kontrakan-di-tangerang,Bocah 4 Tahun Ditemukan Tewas Terbakar Dalam Kontrakan di Tangerang,2025-04-28,"Balita berinisial MA, berusia 4 tahun, ditemukan tewas terbakar dalam sebuah kamar kontrakan di Kosambi, Kabupaten Tangerang. Kamar kontrakan itu diduga ditempati seorang pria berinisial HB (38). Kapolres Metro Tangerang Kota, Kombes Zain Dwi Nugroho menjelaskan korban ditemukan oleh ibunya, J, pada Minggu (27/4) siang. Dia menyebut saat itu ibu korban tengah berupaya mencari korban. ""Awalnya ibu kandung sang anak mencari keberadaannya di rumah kontrakan tersebut, namun terkunci. Dibantu sejumlah saksi, ibunya berusaha membuka kunci tetapi tidak berhasil,"" jelas Kombes Zain kepada wartawan, Senin (28/4/2025). SCROLL TO CONTINUE WITH CONTENT Zain mengatakan ibu korban korban turut dibantu beberapa saksi untuk bisa membuka pintu kontrakan secara paksa. Tidak lama kemudian, salah satu saksi menemukan sebuah kunci yang diduga merupakan kunci pintu kontrakan tersebut dalam sebuah selokan. ""Saat saksi sedang membersihkan selokan, menemukan sebuah kunci dan diketahui kunci tersebut adalah kunci kontrakan,"" kata Zain. Dia mengatakan akhirnya pintu kontrakan tersebut pun berhasil dibuka. Saat itu, kata dia, ibu korban mendapati hawa panas serta kepulan asap dan menemukan korban dalam kondisi tewas terbakar. ""Saat ditemukan kondisi tubuh terbakar di dalam kamar kontrakan, diduga akibat tindak kekerasan terhadap korban oleh orang lain,"" terang Zain. Dia menjelaskan saat ini pihaknya masih mengejar keberadaan HB (38) sebagai penyewa kontrakan itu. Dia mengatakan sejauh ini sudah mengumpulkan saksi-saksi dan sejumlah barang bukti. Sementara terhadap korban, akan dilakukan autopsi. Di menyebut pihaknya pun masih menunggu hasil autopsi yang akan dilakukan dokter forensik di RSUD Kabupaten Tangerang. Dia juga menjelaskan masih mendalami kasus ini, termasuk hubungan korban dengan HB selaku penyewa kontrakan. ""Saat ini polisi masih terus melakukan pendalaman dan penyelidikan, termasuk melakukan autopsi terhadap korban. Hasilnya akan kami sampaikan lebih lanjut,"" pungkasnya. Simak juga Video 'Gudang Rongsokan dan Ponpes di Mojokerto Terbakar, Santri Dievakuasi': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7889107/mobil-berisi-4-orang-usai-pesta-sabu-tabrak-24-motor-di-samarinda,Mobil Berisi 4 Orang Usai Pesta Sabu Tabrak 24 Motor di Samarinda,2025-04-28,"Sebuah mobil menabrak 24 motor serta tiga bangunan milik warga di Samarinda, Kalimantan Timur (Kaltim). Tiga orang penumpang di dalam mobil itu kini diburu polisi. Kanit Gakkum Polresta Samarinda Iptu Syayida Ulfa mengatakan identitas ketiga penumpang tersebut sudah dikantongi, mengingat salah satu penumpang mobil berinisial IG sudah diamankan. ""Identitas terduga pelaku indikasinya ada (dikantongi). Saat ini (3 pelaku) masih dalam pengejaran,"" kata Ulfa, dilansir detikKalimantan, Senin (28/4/2025). SCROLL TO CONTINUE WITH CONTENT Pengejaran terhadap ketiga penumpang tersebut bukan hanya berkaitan dengan kasus tabrak lari puluhan motor dan bangunan, tapi juga terkait dugaan pesta narkoba. Sebab, para penumpang mobil tersebut dalam pelarian dari kejaran polisi usai pesta sabu. ""Mereka melarikan diri karena dikejar anggota usai mengonsumsi sabu,"" ucap Kasat Lantas Polresta Samarinda Kompol La Ode kepada detikKalimantan, Kamis (24/4) Diberitakan sebelumnya, sebuah mobil menabrak puluhan kendaraan motor milik warga yang tengah parkir di pinggir jalan sempit di Samarinda pada pada Selasa (22/4). Akibat kejadian itu, 24 motor mengalami kerusakan hingga kerugiannya mencapai Rp 300 juta. Peristiwa tersebut sempat menggemparkan warga Jalan Sungai Lais, Kecamatan Sambutan, Samarinda, lantaran terjadi pada malam hari sekitar pukul 23.48 Wita. Simak selengkapnya di sini.  Lihat juga Video 'Viral Mobil Tabrak 24 Motor di Samarinda, Ternyata Dikejar Polisi': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-5952012/deretan-wajah-tersangka-narkotika-yang-ditangkap-di-bandung,Deretan Wajah Tersangka Narkotika yang Ditangkap di Bandung,2022-02-21,Kabupaten Bandung - Satres Narkoba Polresta Bandung berhasil mengungkap pengedaran narkotika di Kabupaten Bandung. Sebanyak 14 orang menjadi tersangka dalam kurun waktu dua pekan.
detik.com,https://news.detik.com/foto-news/d-5917093/3-pria-ini-diringkus-polisi-usai-rampok-perkosa-wanita-paruh-baya,3 Pria Ini Diringkus Polisi Usai Rampok-Perkosa Wanita Paruh Baya,2022-01-27,"Sukabumi - Tiga orang pria berinisial T alias K, HU dan RA alias R asal Sukabumi ditangkap Polres Sukabumi Kota usai merampok dan perkosa wanita paruh baya."
detik.com,https://news.detik.com/berita/d-7888143/wanita-di-bone-diperkosa-ayah-dan-kakak-kandung-1-pelaku-masih-diburu,"Wanita di Bone Diperkosa Ayah dan Kakak Kandung, 1 Pelaku Masih Diburu",2025-04-27,"Ayah dan kakak kandung memerkosa perempuan berusia 22 tahun di Kabupaten Bone, Sulawesi Selatan (Sulsel). Polisi sudah menangkap kakak korban, sementara ayah kandung korban masih diburu. ""Ada 2 peristiwa, terduga pelaku kakaknya dan terduga pelaku bapaknya. Kami sudah menahan kakaknya, dan bapaknya masih dilakukan pencarian,"" ujar Kasat Reskrim Polres Bone Iptu Alvin Aji Kurniawan, dilansir detikSulsel, Minggu (27/4/2025). Alvin mengatakan korban diperkosa keluarganya sendiri di dua waktu berbeda. Korban pertama kali diperkosa oleh kakak kandungnya berinisial HD di Kecamatan Tanete Riattang Timur pada Juni 2024. SCROLL TO CONTINUE WITH CONTENT Korban saat itu tinggal serumah dengan kakak kandungnya. Pelaku HD melakukan pemerkosaan saat korban tertidur. ""Kakak kandung melakukan 4 kali pemerkosaan dengan waktu yang berbeda,"" katanya. Belakangan, korban kembali diperkosa oleh ayah kandungnya, berinisial JM, di kediaman pelaku di Kecamatan Tanete Riattang Timur pada Jumat (28/2), sekitar pukul 02.30 Wita. Korban diperkosa ayahnya sendiri saat tidur. Alvin mengatakan kejadian tersebut baru terungkap setelah korban melapor ke Polres Bone pada Kamis (24/4). Korban memutuskan melapor karena merasa takut dan trauma. Baca berita selengkapnya di sini.  'Lihat juga video: Siswi SD di Temanggung Diperkosa Ayah Pacar, Diancam Foto Syur Disebar' [Gambas:Video 20detik] "
