id,token,postag,entity
D0290,jahat,NOUN,
D0290,bukti,NOUN,
D0290,anak,NOUN,
D0290,akses,NOUN,
D0290,kontenkonten,NOUN,
D0290,pornografi,NOUN,
D0290,picu,NOUN,
D0290,tindak,NOUN,
D0290,pidana,NOUN,
D0290,konten,NOUN,
D0290,film,NOUN,
D0290,porno,NOUN,
D0290,akses,NOUN,
D0290,anakanak,NOUN,
D0290,akses,NOUN,
D0290,orang,NOUN,
D0290,dewasa,ADJ,
D0290,picu,NOUN,
D0290,tindak,NOUN,
D0290,kriminalitas,NOUN,
D0290,hadap,NOUN,
D0290,orang,NOUN,
D0290,anak,NOUN,
D0290,akses,NOUN,
D0290,lihat,VERB,
D0290,handphone,NOUN,
D0290,timbul,VERB,
D0290,efek,NOUN,
D0290,signifikan,ADJ,
D0290,hadap,NOUN,
D0290,pengaruh,NOUN,
D0290,imam,NOUN,
D0290,kontrol,NOUN,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,timbul,ADJ,
D0290,maju,VERB,
D0290,teknologi,NOUN,
D0290,bendung,NOUN,
D0290,gaul,NOUN,
D0290,anak,NOUN,
D0290,butuh,VERB,
D0290,kontrol,NOUN,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,pantau,NOUN,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,tang,NOUN,
D0290,lihat,VERB,
D0290,medsos,NOUN,
D0290,natural,ADJ,
D0290,azwar,NOUN,
D0290,sangka,VERB,
D0290,hukum,NOUN,
D0290,keluarga,NOUN,
D0290,korban,NOUN,
D0290,timpal,NOUN,
D0290,ancam,NOUN,
D0290,pidana,NOUN,
D0290,ancam,NOUN,
D0290,pidana,NOUN,
D0290,beda,VERB,
D0290,orang,NOUN,
D0290,dewasa,NOUN,
D0290,anak,NOUN,
D0290,bangsa,NOUN,
D0290,tindak,NOUN,
D0290,pidana,NOUN,
D0290,negara,NOUN,
D0290,pikir,NOUN,
D0290,hidup,NOUN,
D0290,anak,NOUN,
D0290,hukum,NOUN,
D0290,adil,ADJ,
D0290,korban,NOUN,
D0290,keluarga,NOUN,
D0290,korban,NOUN,
D0290,sangka,VERB,
D0290,hukum,NOUN,
D0290,harap,NOUN,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,kontrol,NOUN,
D0290,awas anak,NOUN,
D0290,peran,NOUN,
D0290,orang,NOUN,
D0290,dewasa,ADJ,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,minimal,ADJ,
D0290,orang,NOUN,
D0290,tua,ADJ,
D0290,giat,VERB,
D0290,positif,ADJ,
D0290,anak,NOUN,
D0290,awas,NOUN,
D0290,pungkas,VERB,
D0291,laku,NOUN,
D0291,bunuh,VERB,
D0291,perkosa,NOUN,
D0291,aa,PROPN,
D0291,14,NUM,
D0291,orang,NOUN,
D0291,remaja,NOUN,
D0291,putri,NOUN,
D0291,kubur,NOUN,
D0291,cina,PROPN,
D0291,palembang,PROPN,
D0291,tangkap,NOUN,
D0291,sangka,NOUN,
D0291,sangka,NOUN,
D0291,rupa,NOUN,
D0291,anak,NOUN,
D0291,umur,NOUN,
D0291,korban,NOUN,
D0291,hukum,NOUN,
D0291,universitas,NOUN,
D0291,taman,NOUN,
D0291,siswa,NOUN,
D0291,palembang,PROPN,
D0291,dr,PROPN,
D0291,azwar,NOUN,
D0291,agus,NOUN,
D0291,prihatin,NOUN,
D0291,bunuh,VERB,
D0291,remaja,NOUN,
D0291,putri,NOUN,
D0291,laku,NOUN,
D0291,remaja,NOUN,
D0291,lakilaki,NOUN,
D0291,usia,NOUN,
D0291,baya,NOUN,
D0291,korban,NOUN,
D0291,prihatin,NOUN,
D0291,lihat,VERB,
D0291,aspek,NOUN,
D0291,hukum,NOUN,
D0291,jahat,NOUN,
D0291,bendung,NOUN,
D0291,iring,NOUN,
D0291,kembang,NOUN,
D0291,ilmu,NOUN,
D0291,teknologi,NOUN,
D0291,peran,NOUN,
D0291,media,NOUN,
D0291,sosial,NOUN,
D0291,salah,ADJ,
D0291,sangka,VERB,
D0291,akses,NOUN,
D0291,film,NOUN,
D0291,biru,ADJ,
D0291,porno,NOUN,
D0291,kamis,NOUN,
D0291,592024,NUM,
D0291,scroll,NOUN,
D0291,to,PROPN,
D0291,continue,X,
D0291,with,X,
D0291,content,X,
D0291,kontenkonten,X,
D0291,negatif,ADJ,
D0291,seksual,NOUN,
D0291,hindar,NOUN,
D0291,picu,NOUN,
D0291,jahat,NOUN,
D0291,bukti,NOUN,
D0291,anak,NOUN,
D0291,akses,NOUN,
D0291,kontenkonten,NOUN,
D0291,pornografi,NOUN,
D0291,picu,NOUN,
D0291,tindak,NOUN,
D0291,pidana,NOUN,
D0291,konten,NOUN,
D0291,film,NOUN,
D0291,porno,NOUN,
D0291,akses,NOUN,
D0291,anakanak,NOUN,
D0291,akses,NOUN,
D0291,orang,NOUN,
D0291,dewasa,ADJ,
D0291,picu,NOUN,
D0291,tindak,NOUN,
D0291,kriminalitas,NOUN,
D0291,hadap,NOUN,
D0291,orang,NOUN,
D0291,anak,NOUN,
D0291,akses,NOUN,
D0291,lihat,VERB,
D0291,handphone,NOUN,
D0291,timbul,VERB,
D0291,efek,NOUN,
D0291,signifikan,ADJ,
D0291,hadap,NOUN,
D0291,pengaruh,NOUN,
D0291,imam,NOUN,
D0291,kontrol,NOUN,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,timbul,ADJ,
D0291,maju,VERB,
D0291,teknologi,NOUN,
D0291,bendung,NOUN,
D0291,gaul,NOUN,
D0291,anak,NOUN,
D0291,butuh,VERB,
D0291,kontrol,NOUN,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,pantau,NOUN,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,tang,NOUN,
D0291,lihat,VERB,
D0291,medsos,NOUN,
D0291,natural,ADJ,
D0291,azwar,NOUN,
D0291,sangka,VERB,
D0291,hukum,NOUN,
D0291,keluarga,NOUN,
D0291,korban,NOUN,
D0291,timpal,NOUN,
D0291,ancam,NOUN,
D0291,pidana,NOUN,
D0291,ancam,NOUN,
D0291,pidana,NOUN,
D0291,beda,VERB,
D0291,orang,NOUN,
D0291,dewasa,NOUN,
D0291,anak,NOUN,
D0291,bangsa,NOUN,
D0291,tindak,NOUN,
D0291,pidana,NOUN,
D0291,negara,NOUN,
D0291,pikir,NOUN,
D0291,hidup,NOUN,
D0291,anak,NOUN,
D0291,hukum,NOUN,
D0291,adil,ADJ,
D0291,korban,NOUN,
D0291,keluarga,NOUN,
D0291,korban,NOUN,
D0291,sangka,VERB,
D0291,hukum,NOUN,
D0291,harap,NOUN,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,kontrol,NOUN,
D0291,awas anak,NOUN,
D0291,peran,NOUN,
D0291,orang,NOUN,
D0291,dewasa,ADJ,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,minimal,ADJ,
D0291,orang,NOUN,
D0291,tua,ADJ,
D0291,giat,VERB,
D0291,positif,ADJ,
D0291,anak,NOUN,
D0291,awas,NOUN,
D0291,pungkas,VERB,
D0292,laku,NOUN,
D0292,bunuh,VERB,
D0292,perkosa,NOUN,
D0292,aa,PROPN,
D0292,14,NUM,
D0292,orang,NOUN,
D0292,remaja,NOUN,
D0292,putri,NOUN,
D0292,kubur,NOUN,
D0292,cina,PROPN,
D0292,palembang,PROPN,
D0292,tangkap,NOUN,
D0292,sangka,NOUN,
D0292,sangka,NOUN,
D0292,rupa,NOUN,
D0292,anak,NOUN,
D0292,umur,NOUN,
D0292,korban,NOUN,
D0292,hukum,NOUN,
D0292,universitas,NOUN,
D0292,taman,NOUN,
D0292,siswa,NOUN,
D0292,palembang,PROPN,
D0292,dr,PROPN,
D0292,azwar,NOUN,
D0292,agus,NOUN,
D0292,prihatin,NOUN,
D0292,bunuh,VERB,
D0292,remaja,NOUN,
D0292,putri,NOUN,
D0292,laku,NOUN,
D0292,remaja,NOUN,
D0292,lakilaki,NOUN,
D0292,usia,NOUN,
D0292,baya,NOUN,
D0292,korban,NOUN,
D0292,prihatin,NOUN,
D0292,lihat,VERB,
D0292,aspek,NOUN,
D0292,hukum,NOUN,
D0292,jahat,NOUN,
D0292,bendung,NOUN,
D0292,iring,NOUN,
D0292,kembang,NOUN,
D0292,ilmu,NOUN,
D0292,teknologi,NOUN,
D0292,peran,NOUN,
D0292,media,NOUN,
D0292,sosial,NOUN,
D0292,salah,ADJ,
D0292,sangka,VERB,
D0292,akses,NOUN,
D0292,film,NOUN,
D0292,biru,ADJ,
D0292,porno,NOUN,
D0292,kamis,NOUN,
D0292,592024,NUM,
D0292,scroll,NOUN,
D0292,to,PROPN,
D0292,continue,X,
D0292,with,X,
D0292,content,X,
D0292,kontenkonten,X,
D0292,negatif,ADJ,
D0292,seksual,NOUN,
D0292,hindar,NOUN,
D0292,picu,NOUN,
D0292,jahat,NOUN,
D0292,bukti,NOUN,
D0292,anak,NOUN,
D0292,akses,NOUN,
D0292,kontenkonten,NOUN,
D0292,pornografi,NOUN,
D0292,picu,NOUN,
D0292,tindak,NOUN,
D0292,pidana,NOUN,
D0292,konten,NOUN,
D0292,film,NOUN,
D0292,porno,NOUN,
D0292,akses,NOUN,
D0292,anakanak,NOUN,
D0292,akses,NOUN,
D0292,orang,NOUN,
D0292,dewasa,ADJ,
D0292,picu,NOUN,
D0292,tindak,NOUN,
D0292,kriminalitas,NOUN,
D0292,hadap,NOUN,
D0292,orang,NOUN,
D0292,anak,NOUN,
D0292,akses,NOUN,
D0292,lihat,VERB,
D0292,handphone,NOUN,
D0292,timbul,VERB,
D0292,efek,NOUN,
D0292,signifikan,ADJ,
D0292,hadap,NOUN,
D0292,pengaruh,NOUN,
D0292,imam,NOUN,
D0292,kontrol,NOUN,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,timbul,ADJ,
D0292,maju,VERB,
D0292,teknologi,NOUN,
D0292,bendung,NOUN,
D0292,gaul,NOUN,
D0292,anak,NOUN,
D0292,butuh,VERB,
D0292,kontrol,NOUN,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,pantau,NOUN,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,tang,NOUN,
D0292,lihat,VERB,
D0292,medsos,NOUN,
D0292,natural,ADJ,
D0292,azwar,NOUN,
D0292,sangka,VERB,
D0292,hukum,NOUN,
D0292,keluarga,NOUN,
D0292,korban,NOUN,
D0292,timpal,NOUN,
D0292,ancam,NOUN,
D0292,pidana,NOUN,
D0292,ancam,NOUN,
D0292,pidana,NOUN,
D0292,beda,VERB,
D0292,orang,NOUN,
D0292,dewasa,NOUN,
D0292,anak,NOUN,
D0292,bangsa,NOUN,
D0292,tindak,NOUN,
D0292,pidana,NOUN,
D0292,negara,NOUN,
D0292,pikir,NOUN,
D0292,hidup,NOUN,
D0292,anak,NOUN,
D0292,hukum,NOUN,
D0292,adil,ADJ,
D0292,korban,NOUN,
D0292,keluarga,NOUN,
D0292,korban,NOUN,
D0292,sangka,VERB,
D0292,hukum,NOUN,
D0292,harap,NOUN,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,kontrol,NOUN,
D0292,awas anak,NOUN,
D0292,peran,NOUN,
D0292,orang,NOUN,
D0292,dewasa,ADJ,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,minimal,ADJ,
D0292,orang,NOUN,
D0292,tua,ADJ,
D0292,giat,VERB,
D0292,positif,ADJ,
D0292,anak,NOUN,
D0292,awas,NOUN,
D0292,pungkas,VERB,
D0293,laku,NOUN,
D0293,bunuh,VERB,
D0293,perkosa,NOUN,
D0293,aa,PROPN,
D0293,14,NUM,
D0293,orang,NOUN,
D0293,remaja,NOUN,
D0293,putri,NOUN,
D0293,kubur,NOUN,
D0293,cina,PROPN,
D0293,palembang,PROPN,
D0293,tangkap,NOUN,
D0293,sangka,NOUN,
D0293,sangka,NOUN,
D0293,rupa,NOUN,
D0293,anak,NOUN,
D0293,umur,NOUN,
D0293,korban,NOUN,
D0293,hukum,NOUN,
D0293,universitas,NOUN,
D0293,taman,NOUN,
D0293,siswa,NOUN,
D0293,palembang,PROPN,
D0293,dr,PROPN,
D0293,azwar,NOUN,
D0293,agus,NOUN,
D0293,prihatin,NOUN,
D0293,bunuh,VERB,
D0293,remaja,NOUN,
D0293,putri,NOUN,
D0293,laku,NOUN,
D0293,remaja,NOUN,
D0293,lakilaki,NOUN,
D0293,usia,NOUN,
D0293,baya,NOUN,
D0293,korban,NOUN,
D0293,prihatin,NOUN,
D0293,lihat,VERB,
D0293,aspek,NOUN,
D0293,hukum,NOUN,
D0293,jahat,NOUN,
D0293,bendung,NOUN,
D0293,iring,NOUN,
D0293,kembang,NOUN,
D0293,ilmu,NOUN,
D0293,teknologi,NOUN,
D0293,peran,NOUN,
D0293,media,NOUN,
D0293,sosial,NOUN,
D0293,salah,ADJ,
D0293,sangka,VERB,
D0293,akses,NOUN,
D0293,film,NOUN,
D0293,biru,ADJ,
D0293,porno,NOUN,
D0293,kamis,NOUN,
D0293,592024,NUM,
D0293,scroll,NOUN,
D0293,to,PROPN,
D0293,continue,X,
D0293,with,X,
D0293,content,X,
D0293,kontenkonten,X,
D0293,negatif,ADJ,
D0293,seksual,NOUN,
D0293,hindar,NOUN,
D0293,picu,NOUN,
D0293,jahat,NOUN,
D0293,bukti,NOUN,
D0293,anak,NOUN,
D0293,akses,NOUN,
D0293,kontenkonten,NOUN,
D0293,pornografi,NOUN,
D0293,picu,NOUN,
D0293,tindak,NOUN,
D0293,pidana,NOUN,
D0293,konten,NOUN,
D0293,film,NOUN,
D0293,porno,NOUN,
D0293,akses,NOUN,
D0293,anakanak,NOUN,
D0293,akses,NOUN,
D0293,orang,NOUN,
D0293,dewasa,ADJ,
D0293,picu,NOUN,
D0293,tindak,NOUN,
D0293,kriminalitas,NOUN,
D0293,hadap,NOUN,
D0293,orang,NOUN,
D0293,anak,NOUN,
D0293,akses,NOUN,
D0293,lihat,VERB,
D0293,handphone,NOUN,
D0293,timbul,VERB,
D0293,efek,NOUN,
D0293,signifikan,ADJ,
D0293,hadap,NOUN,
D0293,pengaruh,NOUN,
D0293,imam,NOUN,
D0293,kontrol,NOUN,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,timbul,ADJ,
D0293,maju,VERB,
D0293,teknologi,NOUN,
D0293,bendung,NOUN,
D0293,gaul,NOUN,
D0293,anak,NOUN,
D0293,butuh,VERB,
D0293,kontrol,NOUN,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,pantau,NOUN,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,tang,NOUN,
D0293,lihat,VERB,
D0293,medsos,NOUN,
D0293,natural,ADJ,
D0293,azwar,NOUN,
D0293,sangka,VERB,
D0293,hukum,NOUN,
D0293,keluarga,NOUN,
D0293,korban,NOUN,
D0293,timpal,NOUN,
D0293,ancam,NOUN,
D0293,pidana,NOUN,
D0293,ancam,NOUN,
D0293,pidana,NOUN,
D0293,beda,VERB,
D0293,orang,NOUN,
D0293,dewasa,NOUN,
D0293,anak,NOUN,
D0293,bangsa,NOUN,
D0293,tindak,NOUN,
D0293,pidana,NOUN,
D0293,negara,NOUN,
D0293,pikir,NOUN,
D0293,hidup,NOUN,
D0293,anak,NOUN,
D0293,hukum,NOUN,
D0293,adil,ADJ,
D0293,korban,NOUN,
D0293,keluarga,NOUN,
D0293,korban,NOUN,
D0293,sangka,VERB,
D0293,hukum,NOUN,
D0293,harap,NOUN,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,kontrol,NOUN,
D0293,awas anak,NOUN,
D0293,peran,NOUN,
D0293,orang,NOUN,
D0293,dewasa,ADJ,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,minimal,ADJ,
D0293,orang,NOUN,
D0293,tua,ADJ,
D0293,giat,VERB,
D0293,positif,ADJ,
D0293,anak,NOUN,
D0293,awas,NOUN,
D0293,pungkas,VERB,
D0294,laku,NOUN,
D0294,bunuh,VERB,
D0294,perkosa,NOUN,
D0294,aa,PROPN,
D0294,14,NUM,
D0294,orang,NOUN,
D0294,remaja,NOUN,
D0294,putri,NOUN,
D0294,kubur,NOUN,
D0294,cina,PROPN,
D0294,palembang,PROPN,
D0294,tangkap,NOUN,
D0294,sangka,NOUN,
D0294,sangka,NOUN,
D0294,rupa,NOUN,
D0294,anak,NOUN,
D0294,umur,NOUN,
D0294,korban,NOUN,
D0294,hukum,NOUN,
D0294,universitas,NOUN,
D0294,taman,NOUN,
D0294,siswa,NOUN,
D0294,palembang,PROPN,
D0294,dr,PROPN,
D0294,azwar,NOUN,
D0294,agus,NOUN,
D0294,prihatin,NOUN,
D0294,bunuh,VERB,
D0294,remaja,NOUN,
D0294,putri,NOUN,
D0294,laku,NOUN,
D0294,remaja,NOUN,
D0294,lakilaki,NOUN,
D0294,usia,NOUN,
D0294,baya,NOUN,
D0294,korban,NOUN,
D0294,prihatin,NOUN,
D0294,lihat,VERB,
D0294,aspek,NOUN,
D0294,hukum,NOUN,
D0294,jahat,NOUN,
D0294,bendung,NOUN,
D0294,iring,NOUN,
D0294,kembang,NOUN,
D0294,ilmu,NOUN,
D0294,teknologi,NOUN,
D0294,peran,NOUN,
D0294,media,NOUN,
D0294,sosial,NOUN,
D0294,salah,ADJ,
D0294,sangka,VERB,
D0294,akses,NOUN,
D0294,film,NOUN,
D0294,biru,ADJ,
D0294,porno,NOUN,
D0294,kamis,NOUN,
D0294,592024,NUM,
D0294,scroll,NOUN,
D0294,to,PROPN,
D0294,continue,X,
D0294,with,X,
D0294,content,X,
D0294,kontenkonten,X,
D0294,negatif,ADJ,
D0294,seksual,NOUN,
D0294,hindar,NOUN,
D0294,picu,NOUN,
D0294,jahat,NOUN,
D0294,bukti,NOUN,
D0294,anak,NOUN,
D0294,akses,NOUN,
D0294,kontenkonten,NOUN,
D0294,pornografi,NOUN,
D0294,picu,NOUN,
D0294,tindak,NOUN,
D0294,pidana,NOUN,
D0294,konten,NOUN,
D0294,film,NOUN,
D0294,porno,NOUN,
D0294,akses,NOUN,
D0294,anakanak,NOUN,
D0294,akses,NOUN,
D0294,orang,NOUN,
D0294,dewasa,ADJ,
D0294,picu,NOUN,
D0294,tindak,NOUN,
D0294,kriminalitas,NOUN,
D0294,hadap,NOUN,
D0294,orang,NOUN,
D0294,anak,NOUN,
D0294,akses,NOUN,
D0294,lihat,VERB,
D0294,handphone,NOUN,
D0294,timbul,VERB,
D0294,efek,NOUN,
D0294,signifikan,ADJ,
D0294,hadap,NOUN,
D0294,pengaruh,NOUN,
D0294,imam,NOUN,
D0294,kontrol,NOUN,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,timbul,ADJ,
D0294,maju,VERB,
D0294,teknologi,NOUN,
D0294,bendung,NOUN,
D0294,gaul,NOUN,
D0294,anak,NOUN,
D0294,butuh,VERB,
D0294,kontrol,NOUN,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,pantau,NOUN,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,tang,NOUN,
D0294,lihat,VERB,
D0294,medsos,NOUN,
D0294,natural,ADJ,
D0294,azwar,NOUN,
D0294,sangka,VERB,
D0294,hukum,NOUN,
D0294,keluarga,NOUN,
D0294,korban,NOUN,
D0294,timpal,NOUN,
D0294,ancam,NOUN,
D0294,pidana,NOUN,
D0294,ancam,NOUN,
D0294,pidana,NOUN,
D0294,beda,VERB,
D0294,orang,NOUN,
D0294,dewasa,NOUN,
D0294,anak,NOUN,
D0294,bangsa,NOUN,
D0294,tindak,NOUN,
D0294,pidana,NOUN,
D0294,negara,NOUN,
D0294,pikir,NOUN,
D0294,hidup,NOUN,
D0294,anak,NOUN,
D0294,hukum,NOUN,
D0294,adil,ADJ,
D0294,korban,NOUN,
D0294,keluarga,NOUN,
D0294,korban,NOUN,
D0294,sangka,VERB,
D0294,hukum,NOUN,
D0294,harap,NOUN,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,kontrol,NOUN,
D0294,awas anak,NOUN,
D0294,peran,NOUN,
D0294,orang,NOUN,
D0294,dewasa,ADJ,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,minimal,ADJ,
D0294,orang,NOUN,
D0294,tua,ADJ,
D0294,giat,VERB,
D0294,positif,ADJ,
D0294,anak,NOUN,
D0294,awas,NOUN,
D0294,pungkas,VERB,
D0295,laku,NOUN,
D0295,bunuh,VERB,
D0295,perkosa,NOUN,
D0295,aa,PROPN,
D0295,14,NUM,
D0295,orang,NOUN,
D0295,remaja,NOUN,
D0295,putri,NOUN,
D0295,kubur,NOUN,
D0295,cina,PROPN,
D0295,palembang,PROPN,
D0295,tangkap,NOUN,
D0295,sangka,NOUN,
D0295,sangka,NOUN,
D0295,rupa,NOUN,
D0295,anak,NOUN,
D0295,umur,NOUN,
D0295,korban,NOUN,
D0295,hukum,NOUN,
D0295,universitas,NOUN,
D0295,taman,NOUN,
D0295,siswa,NOUN,
D0295,palembang,PROPN,
D0295,dr,PROPN,
D0295,azwar,NOUN,
D0295,agus,NOUN,
D0295,prihatin,NOUN,
D0295,bunuh,VERB,
D0295,remaja,NOUN,
D0295,putri,NOUN,
D0295,laku,NOUN,
D0295,remaja,NOUN,
D0295,lakilaki,NOUN,
D0295,usia,NOUN,
D0295,baya,NOUN,
D0295,korban,NOUN,
D0295,prihatin,NOUN,
D0295,lihat,VERB,
D0295,aspek,NOUN,
D0295,hukum,NOUN,
D0295,jahat,NOUN,
D0295,bendung,NOUN,
D0295,iring,NOUN,
D0295,kembang,NOUN,
D0295,ilmu,NOUN,
D0295,teknologi,NOUN,
D0295,peran,NOUN,
D0295,media,NOUN,
D0295,sosial,NOUN,
D0295,salah,ADJ,
D0295,sangka,VERB,
D0295,akses,NOUN,
D0295,film,NOUN,
D0295,biru,ADJ,
D0295,porno,NOUN,
D0295,kamis,NOUN,
D0295,592024,NUM,
D0295,scroll,NOUN,
D0295,to,PROPN,
D0295,continue,X,
D0295,with,X,
D0295,content,X,
D0295,kontenkonten,X,
D0295,negatif,ADJ,
D0295,seksual,NOUN,
D0295,hindar,NOUN,
D0295,picu,NOUN,
D0295,jahat,NOUN,
D0295,bukti,NOUN,
D0295,anak,NOUN,
D0295,akses,NOUN,
D0295,kontenkonten,NOUN,
D0295,pornografi,NOUN,
D0295,picu,NOUN,
D0295,tindak,NOUN,
D0295,pidana,NOUN,
D0295,konten,NOUN,
D0295,film,NOUN,
D0295,porno,NOUN,
D0295,akses,NOUN,
D0295,anakanak,NOUN,
D0295,akses,NOUN,
D0295,orang,NOUN,
D0295,dewasa,ADJ,
D0295,picu,NOUN,
D0295,tindak,NOUN,
D0295,kriminalitas,NOUN,
D0295,hadap,NOUN,
D0295,orang,NOUN,
D0295,anak,NOUN,
D0295,akses,NOUN,
D0295,lihat,VERB,
D0295,handphone,NOUN,
D0295,timbul,VERB,
D0295,efek,NOUN,
D0295,signifikan,ADJ,
D0295,hadap,NOUN,
D0295,pengaruh,NOUN,
D0295,imam,NOUN,
D0295,kontrol,NOUN,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,timbul,ADJ,
D0295,maju,VERB,
D0295,teknologi,NOUN,
D0295,bendung,NOUN,
D0295,gaul,NOUN,
D0295,anak,NOUN,
D0295,butuh,VERB,
D0295,kontrol,NOUN,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,pantau,NOUN,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,tang,NOUN,
D0295,lihat,VERB,
D0295,medsos,NOUN,
D0295,natural,ADJ,
D0295,azwar,NOUN,
D0295,sangka,VERB,
D0295,hukum,NOUN,
D0295,keluarga,NOUN,
D0295,korban,NOUN,
D0295,timpal,NOUN,
D0295,ancam,NOUN,
D0295,pidana,NOUN,
D0295,ancam,NOUN,
D0295,pidana,NOUN,
D0295,beda,VERB,
D0295,orang,NOUN,
D0295,dewasa,NOUN,
D0295,anak,NOUN,
D0295,bangsa,NOUN,
D0295,tindak,NOUN,
D0295,pidana,NOUN,
D0295,negara,NOUN,
D0295,pikir,NOUN,
D0295,hidup,NOUN,
D0295,anak,NOUN,
D0295,hukum,NOUN,
D0295,adil,ADJ,
D0295,korban,NOUN,
D0295,keluarga,NOUN,
D0295,korban,NOUN,
D0295,sangka,VERB,
D0295,hukum,NOUN,
D0295,harap,NOUN,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,kontrol,NOUN,
D0295,awas anak,NOUN,
D0295,peran,NOUN,
D0295,orang,NOUN,
D0295,dewasa,ADJ,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,minimal,ADJ,
D0295,orang,NOUN,
D0295,tua,ADJ,
D0295,giat,VERB,
D0295,positif,ADJ,
D0295,anak,NOUN,
D0295,awas,NOUN,
D0295,pungkas,VERB,
D0296,laku,NOUN,
D0296,bunuh,VERB,
D0296,perkosa,NOUN,
D0296,aa,PROPN,
D0296,14,NUM,
D0296,orang,NOUN,
D0296,remaja,NOUN,
D0296,putri,NOUN,
D0296,kubur,NOUN,
D0296,cina,PROPN,
D0296,palembang,PROPN,
D0296,tangkap,NOUN,
D0296,sangka,NOUN,
D0296,sangka,NOUN,
D0296,rupa,NOUN,
D0296,anak,NOUN,
D0296,umur,NOUN,
D0296,korban,NOUN,
D0296,hukum,NOUN,
D0296,universitas,NOUN,
D0296,taman,NOUN,
D0296,siswa,NOUN,
D0296,palembang,PROPN,
D0296,dr,PROPN,
D0296,azwar,NOUN,
D0296,agus,NOUN,
D0296,prihatin,NOUN,
D0296,bunuh,VERB,
D0296,remaja,NOUN,
D0296,putri,NOUN,
D0296,laku,NOUN,
D0296,remaja,NOUN,
D0296,lakilaki,NOUN,
D0296,usia,NOUN,
D0296,baya,NOUN,
D0296,korban,NOUN,
D0296,prihatin,NOUN,
D0296,lihat,VERB,
D0296,aspek,NOUN,
D0296,hukum,NOUN,
D0296,jahat,NOUN,
D0296,bendung,NOUN,
D0296,iring,NOUN,
D0296,kembang,NOUN,
D0296,ilmu,NOUN,
D0296,teknologi,NOUN,
D0296,peran,NOUN,
D0296,media,NOUN,
D0296,sosial,NOUN,
D0296,salah,ADJ,
D0296,sangka,VERB,
D0296,akses,NOUN,
D0296,film,NOUN,
D0296,biru,ADJ,
D0296,porno,NOUN,
D0296,kamis,NOUN,
D0296,592024,NUM,
D0296,scroll,NOUN,
D0296,to,PROPN,
D0296,continue,X,
D0296,with,X,
D0296,content,X,
D0296,kontenkonten,X,
D0296,negatif,ADJ,
D0296,seksual,NOUN,
D0296,hindar,NOUN,
D0296,picu,NOUN,
D0296,jahat,NOUN,
D0296,bukti,NOUN,
D0296,anak,NOUN,
D0296,akses,NOUN,
D0296,kontenkonten,NOUN,
D0296,pornografi,NOUN,
D0296,picu,NOUN,
D0296,tindak,NOUN,
D0296,pidana,NOUN,
D0296,konten,NOUN,
D0296,film,NOUN,
D0296,porno,NOUN,
D0296,akses,NOUN,
D0296,anakanak,NOUN,
D0296,akses,NOUN,
D0296,orang,NOUN,
D0296,dewasa,ADJ,
D0296,picu,NOUN,
D0296,tindak,NOUN,
D0296,kriminalitas,NOUN,
D0296,hadap,NOUN,
D0296,orang,NOUN,
D0296,anak,NOUN,
D0296,akses,NOUN,
D0296,lihat,VERB,
D0296,handphone,NOUN,
D0296,timbul,VERB,
D0296,efek,NOUN,
D0296,signifikan,ADJ,
D0296,hadap,NOUN,
D0296,pengaruh,NOUN,
D0296,imam,NOUN,
D0296,kontrol,NOUN,
D0296,orang,NOUN,
D0296,tua,ADJ,
D0296,timbul,ADJ,
D0296,maju,VERB,
D0296,teknologi,NOUN,
D0296,bendung,NOUN,
D0296,gaul,NOUN,
D0296,anak,NOUN,
D0296,butuh,VERB,
