index,url,judul,tanggal,total_entities,date_count,date_entities,time_count,time_entities,location_count,location_entities,person_count,person_entities,organization_count,organization_entities,crimetype_count,crimetype_entities
283,https://www.detik.com/jatim/hukum-dan-kriminal/d-7782401/warga-lamongan-diringkus-usai-curi-tas-pedagang-di-pasar-unggas,Warga Lamongan Diringkus Usai Curi Tas Pedagang di Pasar Unggas,2025-02-17 22:30:00,23,0,,0,,10,ĠKecamatan ĠGl agah; ĠPasar ĠUngg as ĠLamongan; ĠKecamatan ĠGl agah; ĠPasar ĠUngg as; ĠKelurahan ĠSuk omulyo ĠKecamatan ĠLamongan; ĠDesa ĠDek et ĠKulon ĠKecamatan ĠDek et; ĠPasar ĠUngg as; ĠPasar ĠUngg as ĠSuk omulyo; ĠLamongan; ĠKabupaten ĠLamongan,8,ĠFK; ĠSuhardi; ĠFK; ĠSuhardi; ĠIpda ĠM ĠHam za id; ĠHam za id; ĠAKBP ĠBobby ĠAd imas ĠCond rop utra; ĠHam za id,2,ĠTim; ĠTim,3,pencurian; pencurian; pencurian
284,https://www.detik.com/sumut/hukum-dan-kriminal/d-7783129/pria-di-tanjungbalai-bacok-ortu-pacar-gegara-kesal-ditegur-tidak-direstui,Pria di Tanjungbalai Bacok Ortu Pacar gegara Kesal Ditegur-Tidak Direstui,2025-02-17 22:30:00,10,0,,0,,2,ĠKota ĠTanjungbalai ĠSumatera ĠUtara Sumut; ĠJalan ĠAman ĠLingkungan ĠXII ĠKecamatan ĠDatuk ĠBandar,7,ĠMT WS; ĠJS; ĠAKP ĠJ H ĠTurn ip; ĠTurn ip; ĠJS; ĠJS; ĠJS,0,,1,penganiayaan
285,https://www.detik.com/sumut/hukum-dan-kriminal/d-7783096/sering-cekcok-gegara-nganggur-pria-di-langkat-tewas-dibacok-mertuanya,"Sering Cekcok gegara Nganggur, Pria di Langkat Tewas Dibacok Mertuanya",2025-02-17 21:45:00,8,0,,0,,2,ĠKabupaten ĠLangkat ĠSumatera ĠUtara Sumut; ĠDesa ĠTanjung ĠGunung ĠKecamatan ĠSei ĠBing ai,5,ĠFS; ĠGS; ĠIptu ĠR ino ĠHeri yanto; ĠR ino; ĠR ino,1,Ġdetik Sumut,0,
286,https://www.detik.com/bali/hukum-dan-kriminal/d-7782890/tampang-bastomi-penusuk-parwata-hingga-tewas-yang-ternyata-salah-sasaran,"Tampang Bastomi, Penusuk Parwata hingga Tewas yang Ternyata Salah Sasaran",2025-02-17 18:57:00,19,0,,0,,5,ĠJalan ĠN angka ĠUtara ĠDenpasar; ĠSurabaya; ĠPolresta; ĠPelabuhan ĠTanjung ĠPerak ĠSurabaya; ĠTarakan ĠKalimantan ĠTimur,14,ĠBast omi ĠPraset iawan; ĠI ĠKadek ĠPar wata; ĠPar wata; ĠKombes ĠMuhammad ĠIqbal ĠSimatupang; ĠBast omi; ĠIqbal; ĠBast omi; ĠBast omi; ĠBast omi; ĠBast omi; ĠBast omi; ĠBast omi; ĠPar wata; ĠIqbal,0,,0,
287,https://www.detik.com/bali/hukum-dan-kriminal/d-7782841/penusuk-pria-hingga-tewas-di-jalan-nangka-denpasar-positif-sabu,Penusuk Pria hingga Tewas di Jalan Nangka Denpasar Positif Sabu,2025-02-17 18:38:00,19,0,,0,,4,ĠJalan ĠN angka ĠUtara ĠDenpasar; ĠPolresta; ĠPelabuhan ĠTanjung ĠPerak ĠSurabaya; ĠTarakan ĠKalimantan ĠTimur,15,B ast omi ĠPraset iawan; ĠKadek ĠPar wata; ĠBast omi; ĠKombes ĠMuhammad ĠIqbal ĠSimatupang; ĠKompol ĠLa or ens ĠR ajam ang ap ul ĠH es elo; ĠBast omi; ĠPar wata; ĠLa or ens; ĠBast omi; ĠBast omi; ĠIqbal; ĠPar wata ĠBast omi; ĠBast omi; ĠPar wata; ĠIqbal,0,,0,
288,https://www.detik.com/bali/hukum-dan-kriminal/d-7782785/penusuk-pria-hingga-tewas-di-jalan-nangka-denpasar-ditangkap-di-surabaya,Penusuk Pria hingga Tewas di Jalan Nangka Denpasar Ditangkap di Surabaya,2025-02-17 18:03:00,33,0,,0,,7,ĠJalan ĠN angka ĠUtara ĠDenpasar ĠBali; ĠPelabuhan; ĠSurabaya ĠJawa ĠTimur Jatim; ĠTarakan ĠKalimantan ĠTimur Kaltim; ĠMapolresta; ĠPasar ĠWang aya; Ġdepan Ġwarung Ġkelontong ĠJalan ĠN angka ĠUtara ĠKelurahan ĠTon ja ĠDenpasar ĠUtara ĠDenpasar ĠBali,24,ĠKadek ĠPar wata; ĠBast omi ĠPraset iawan; ĠBast omi; ĠKombes ĠMuhammad ĠIqbal ĠSimatupang; ĠBast omi; ĠBast omi; ĠIqbal; ĠIqbal; ĠBast omi; ĠPar wata; ĠBast omi; ĠPar wata; ĠIqbal; ĠKompol ĠLa or ens ĠR ajam ang ap ul ĠH es elo; ĠPar wata ĠBast omi; ĠBast omi; ĠLa or ens; ĠKadek ĠPar wata; ĠAKP ĠI ĠKetut ĠSuk adi; ĠSuk adi; ĠSuk adi; ĠPar wata; ĠPar wata; ĠPar wata,1,Ġdetik Bali,1,penganiayaan
289,https://www.detik.com/jabar/hukum-dan-kriminal/d-7782426/jambret-tas-pegawai-spbu-2-berandalan-bandung-lesu-berbaju-tahanan,"Jambret Tas Pegawai SPBU, 2 Berandalan Bandung Lesu Berbaju Tahanan",2025-02-17 17:00:00,22,0,,0,,3,ĠKi arac ondong ĠKota ĠBandung; ĠGang ĠS oma ĠKi arac ondong ĠKota ĠBandung; ĠMajal aya,16,C ep ĠAnggi; ĠSidik ĠPraset i adi; ĠNur az mi; ĠAnggi; ĠSidik; ĠAnggi; ĠAnggi; ĠSidik; ĠCA C ep ĠAnggi; ĠSP S idik ĠPraset i adi; ĠKombes ĠBudi ĠS artono; ĠBudi; ĠAnggi; ĠSidik; ĠAnggi; ĠSidik,1,IN UE,2,pencurian; pencurian dengan kekerasan
290,https://www.detik.com/jabar/hukum-dan-kriminal/d-7781798/preman-bertato-gina-palak-dan-hajar-dosen-di-bandung-begini-akhirnya,"Preman Bertato 'Gina' Palak dan Hajar Dosen di Bandung, Begini Akhirnya",2025-02-17 11:15:00,14,0,,0,,2,ĠKampung ĠTangg e ung ĠDesa ĠBojong lo a ĠKecamatan ĠR anca ekek; Ġpolisi,8,ĠAA; ĠKompol ĠDen y ĠSun jaya; ĠDen y; ĠM; ĠDen y; ĠAA; ĠDen y; ĠDen y,0,,4,pemalakan; pemalakan; pemalakan; penganiayaan
291,https://www.detik.com/sumut/hukum-dan-kriminal/d-7780972/mayat-wanita-setengah-terkubur-di-kebun-sawit-labusel-janda-ada-luka-luka,"Mayat Wanita Setengah Terkubur di Kebun Sawit Labusel Janda, Ada Luka-luka",2025-02-16 15:02:00,17,0,,0,,4,ĠKabupaten ĠLabuhanbatu ĠSelatan Lab us el ĠSumatera ĠUtara Sumut; ĠMart ap otan ĠKelurahan ĠL angga ĠPayung ĠKecamatan ĠSei ĠKanan; ĠDesa ĠR intis; Ġsawit,9,ĠAKP ĠEndang ĠR ĠGinting; ĠNur olom ĠR iton ga; ĠNur olom ĠR iton ga; ĠEndang; ĠEndang; ĠEndang; ĠEndang ĠR ĠGinting; ĠEndang; ĠEndang,4,Ġdokter Ġforensik; Ġdokter Ġforensik; Ġdetik Sumut; Ġdetik Sumut,0,
292,https://www.detik.com/jatim/hukum-dan-kriminal/d-7780867/patroli-sat-samapta-polres-gresik-ringkus-gangster-di-2-lokasi,Patroli Sat Samapta Polres Gresik Ringkus Gangster di 2 Lokasi,2025-02-16 13:24:00,23,0,,0,,9,ĠDriy orejo; ĠPolres ĠGresik; Ġarea ĠSPBU ĠSid oj angkung; ĠK BD ĠDriy orejo; ĠDriy orejo; ĠSimpang ĠEmpat ĠLeg undi; ĠSimpang ĠEmpat ĠKeb omas; ĠC erm e; ĠGresik,2,ĠAKBP ĠR ovan ĠRic ard ĠMah en u; ĠR ovan,2,Ġdetik Jatim; ĠUnit ĠR aim as,10,gangster; tawuran; gangster; gangster; pencurian; pencurian dengan kekerasan; pencurian; pencurian; curanmor; gangster
293,https://www.detik.com/sumut/hukum-dan-kriminal/d-7780623/eks-tni-terlibat-perampokan-rumah-mewah-anak-bakar-ayah,Eks TNI Terlibat Perampokan Rumah Mewah-Anak Bakar Ayah,2025-02-16 11:30:00,67,0,,0,,21,ĠSumatera ĠUtara Sumut; ĠKabupaten ĠDeli ĠSerdang; ĠJalan ĠMetal ĠKomplek ĠCemara ĠCemara ĠHijau ĠDesa ĠSamp ali ĠKecamatan ĠPerc ut ĠSei ĠTuan; Ġdua; ĠKota ĠPad angs id imp uan; ĠLingkungan Ġ 3 ĠSih it ang ĠKecamatan ĠPad angs id imp uan ĠTenggara; ĠKota ĠMedan; ĠMedan; ĠMedan; ĠKota ĠMedan; ĠJalan ĠTent ram ĠKecamatan ĠMedan ĠMar elan; ĠKelurahan ĠTanah Ġ 600 ĠKecamatan ĠMedan ĠMar elan; ĠKelurahan ĠMart ubung ĠKecamatan ĠMedan ĠLabuhan; ĠKabupaten ĠLabuhanbatu ĠSelatan Lab us el; ĠProvinsi ĠRiau; ĠKota ĠMedan; ĠJalan ĠS uasa ĠTengah ĠKelurahan ĠKota ĠBangun ĠKecamatan ĠMedan ĠDeli; Ġpolisi; ĠKota ĠMedan; ĠJalan ĠPlat ina ĠKelurahan ĠTiti ĠPapan ĠKecamatan ĠMedan ĠDeli; Ġpolisi,40,ĠKombes ĠYud hi ĠPin em; ĠYud hi; ĠYud hi; ĠYud hi; ĠAH; ĠA AR; ĠR L; ĠM JA; ĠL; ĠFP; ĠAW; ĠAW; ĠR HL; ĠSiti ĠAm isah; ĠAKBP ĠWira ĠPr ayat na; ĠWira; ĠWira; ĠSh; ĠDedi ĠFerdian; ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠRif fi; Dedi; ĠRif fi; ĠD; ĠI; ĠH; ĠAKP ĠEndang ĠR ĠGinting; ĠEndang; ĠAf rizal ĠMur dani; ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠSupriadi ĠMubarak; ĠAf rizal ĠMur dani; ĠRif fi; ĠRif fi; ĠP ord ian ĠBut ar; ĠAf rizal ĠMur dani; ĠM ĠAlfian; ĠAs war; ĠAKBP ĠJ anton ĠSil aban; ĠJ anton,2,Ġdetik Sumut; Ġpolisi,4,perampokan; pencurian; pencurian; perampokan
294,https://www.detik.com/sumut/hukum-dan-kriminal/d-7779770/ini-motif-2-preman-ganggu-latihan-drum-band-murid-tk-di-tangsel,Ini Motif 2 Preman Ganggu Latihan Drum Band Murid TK di Tangsel,2025-02-15 21:30:00,8,0,,0,,3,ĠPertama ĠPamulang ĠKecamatan ĠSetu ĠTangerang ĠSelatan Tangsel; ĠPermata ĠPamulang ĠKecamatan ĠSetu ĠTangerang ĠSelatan Tangsel; Ġsekolah,3,ĠS; ĠN; ĠAKP ĠD had y ĠArs ya,2,Ġdetik News; Ġdetik News,0,
295,https://www.detik.com/jatim/hukum-dan-kriminal/d-7780042/pemuda-di-jombang-diserang-gerombolan-orang-tak-dikenal-3-orang-luka,"Pemuda di Jombang Diserang Gerombolan Orang Tak Dikenal, 3 Orang Luka",2025-02-15 17:25:00,27,0,,0,,7,ĠJalan ĠRaya ĠDesa ĠPesantren ĠTemb elang ĠJombang; ĠDesa ĠGl ag ahan ĠPerak; ĠDesa ĠMo jok rap ak ĠTemb elang; ĠBandar ĠKedung m ulyo ĠJombang; ĠJalan ĠRaya ĠDesa ĠPesantren; ĠDesa ĠDar ur ejo ĠP land aan ĠJombang; ĠJombang,18,ĠAKP ĠFadh ila; ĠDidik ĠAbdul ĠAziz; ĠYulian ĠYoga ĠPratama; ĠM BS; ĠDidik; ĠM BS; ĠYoga; ĠFadh ila; ĠDidik; ĠDidik ĠM BS; ĠYoga; ĠYoga; ĠM BS; ĠFadh ila ĠM BS; ĠDidik; ĠFar el; ĠFar el; ĠDidik,1,Ġdetik Jatim,1,pengeroyokan
296,https://www.detik.com/sumut/hukum-dan-kriminal/d-7779936/kesal-tak-diberi-uang-preman-di-batam-keroyok-pria-hingga-luka,"Kesal Tak Diberi Uang, Preman di Batam Keroyok Pria Hingga Luka",2025-02-15 16:40:00,19,0,,0,,3,ĠJalan ĠYos ĠSudarso Ġdekat ĠG ogo ĠSuperm arket ĠBengk ong ĠAl jabar ĠBatam ĠKepulauan ĠRiau Kepri; Ġjalan ĠYos ĠSudarso; ĠJalan ĠYos ĠSudarso,6,ĠIptu ĠMari hot ĠPak p ahan; ĠH L; ĠAK; ĠD G; ĠAN; ĠH L,0,,10,pengeroyokan; pemalakan; pengeroyokan; pemalakan; pengeroyokan; pengeroyokan; pengeroyokan; pemalakan; pemalakan; pengeroyokan
297,https://www.detik.com/sumut/hukum-dan-kriminal/d-7779165/kesal-ditanya-lpg-yang-digadaikan-pria-di-tanjungbalai-aniaya-ibu,"Kesal Ditanya LPG yang Digadaikan, Pria di Tanjungbalai Aniaya Ibu",2025-02-14 21:40:00,6,0,,0,,2,ĠKota ĠTanjungbalai ĠSumatera ĠUtara Sumut; ĠJalan ĠSuprapto ĠKecamatan ĠTanjungbalai ĠUtara,4,ĠSM; ĠAKP ĠAhmad ĠDahlan ĠPanjaitan; ĠAhmad; ĠAhmad,0,,0,
298,https://www.detik.com/bali/hukum-dan-kriminal/d-7779085/buru-pelaku-pembunuhan-di-denpasar-polisi-perketat-pelabuhan-gilimanuk,"Buru Pelaku Pembunuhan di Denpasar, Polisi Perketat Pelabuhan Gilimanuk",2025-02-14 20:03:00,14,0,,0,,7,ĠJembrana; ĠJalan ĠN angka ĠUtara ĠDenpasar; ĠBali; ĠBali; Ġkeluar ĠBali; ĠBali; ĠJalan ĠN angka ĠUtara ĠKelurahan ĠTon ja ĠDenpasar ĠUtara,7,ĠKadek ĠPar wata; ĠAKBP ĠEndang ĠTri ĠPurwanto; ĠEndang; ĠEndang; ĠKadek ĠPar wata; ĠPar wata; ĠPar wata,0,,0,
299,https://www.detik.com/sumut/hukum-dan-kriminal/d-7778696/pria-dibakar-anak-kandung-pakai-bensin-di-medan-alami-luka-80-persen,Pria Dibakar Anak Kandung Pakai Bensin di Medan Alami Luka 80 Persen,2025-02-14 17:10:00,15,0,,0,,4,ĠKota ĠMedan ĠSumatera ĠUtara Sumut; ĠJalan ĠPlat ina ĠKelurahan ĠTiti ĠPapan ĠKecamatan ĠMedan ĠDeli; Ġpolisi; ĠMar elan,9,ĠAs war; ĠM ĠAlfian; ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠRif fi; ĠM ĠAlfian; ĠAs war; ĠAKBP ĠJ anton ĠSil aban; ayah; ĠJ anton,1,Ġdetik Sumut,1,pembakaran
300,https://www.detik.com/sumut/hukum-dan-kriminal/d-7778547/pecatan-polisi-todongkan-senjata-rampok-warga-di-medan,Pecatan Polisi Todongkan Senjata-Rampok Warga di Medan,2025-02-14 16:50:00,13,0,,0,,3,ĠKota ĠMedan ĠSumatera ĠUtara Sumut; ĠJalan ĠS uasa ĠTengah ĠKelurahan ĠKota ĠBangun ĠKecamatan ĠMedan ĠDeli; Ġpolisi,8,ĠAf rizal ĠMur dani; ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠSupriadi ĠMubarak; ĠAf rizal ĠMur dani; ĠRif fi; ĠRif fi; ĠP ord ian ĠBut ar -b; ĠAf rizal ĠMur dani,1,Ġpolisi,1,perampokan
301,https://www.detik.com/sumut/hukum-dan-kriminal/d-7778402/pria-di-rohul-rampok-teman-nongkrong-sayat-korban-pakai-pisau-cutter,"Pria di Rohul Rampok Teman Nongkrong, Sayat Korban Pakai Pisau Cutter",2025-02-14 15:50:00,18,0,,0,,5,ĠRokan ĠHulu ĠRiau; ĠDesa ĠBangun ĠJaya; Ġsungai ĠBatang ĠKum u; ĠDesa ĠRantau ĠSakti; ĠPolsek,10,ĠRizky ĠPratama; ĠAKBP ĠBudi ĠSetiyono; ĠRP; ĠRC; ĠRP; ĠRP; ĠBudi; ĠRP; ĠAKP ĠTony ĠPraw ira; ĠTony,0,,3,perampokan; begal; begal
302,https://www.detik.com/bali/hukum-dan-kriminal/d-7778522/polisi-tangkap-pembacok-sopir-di-depan-kafe-nusa-da,Polisi Tangkap Pembacok Sopir di Depan Kafe Nusa Da,2025-02-14 15:21:00,23,0,,0,,4,ĠJalan ĠGl ogor ĠC arik ĠDenpasar ĠBali; ĠJalan ĠB yp ass ĠNgurah ĠRai ĠNusa ĠDua ĠKelurahan ĠBenoa ĠKecamatan ĠKuta ĠSelatan ĠKabupaten ĠBadung; ĠJalan ĠGl ogor ĠC arik; ĠMapolsek ĠKuta,16,ĠM MK; ĠYohan is ĠNg ong u ĠBong; ĠYohan is; ĠKompol ĠI ĠGusti ĠNgurah ĠYud istira; ĠM MK; ĠYohan is; ĠYohan is; ĠM MK; ĠYud istira; ĠM MK; ĠM MK; ĠYohan is; ĠYohan is; ĠYohan is; ĠYohan is; ĠYohan is,1,Ġdetik Bali,2,pembacokan; pembacokan
303,https://www.detik.com/sumut/hukum-dan-kriminal/d-7778013/emosi-tantenya-digoda-pria-ini-tikam-tukang-ojek-hingga-tewas,"Emosi Tantenya Digoda, Pria Ini Tikam Tukang Ojek hingga Tewas",2025-02-14 12:30:00,17,0,,0,,6,ĠKabupaten ĠMinahasa ĠSelatan Min sel ĠSulawesi ĠUtara Sul ut; ĠJalan ĠRaya Ġantara ĠDesa ĠRan oket ang ĠTua; ĠDesa ĠKilometer ĠTiga ĠKecamatan ĠAm urang ĠMinahasa ĠSelatan; ĠMinahasa ĠSelatan; ĠKabupaten ĠBolaang ĠMongondow ĠSelatan; Min,8,ĠRS; ĠRAM; ĠAKBP ĠDavid ĠCandra ĠBab ega; ĠDavid ĠCandra ĠBab ega; ĠDavid; ĠDavid; ĠDavid; ĠRS,1,Ġdetik Sulsel,2,penganiayaan; penganiayaan
304,https://www.detik.com/jatim/hukum-dan-kriminal/d-7775643/pria-asal-surabaya-tertangkap-tangan-saat-curi-burung-di-lamongan,Pria Asal Surabaya Tertangkap Tangan Saat Curi Burung di Lamongan,2025-02-13 02:00:00,15,0,,0,,6,ĠSurabaya; ĠLamongan; ĠKecamatan ĠBen owo ĠSurabaya; ĠKelurahan ĠTum engg ungan ĠKecamatan ĠLamongan; ĠKelurahan ĠTum engg ungan ĠKecamatan ĠLamongan; ĠMapolsek ĠLamongan,6,ĠGS; ĠGS; ĠKompol ĠFad elan; ĠGS; ĠFad elan; ĠFad elan,0,,3,pencurian; pencurian; pencurian
305,https://www.detik.com/sumut/hukum-dan-kriminal/d-7775029/geger-warga-temukan-mayat-pria-bugil-tanpa-kepala-di-jombang,Geger Warga Temukan Mayat Pria Bugil Tanpa Kepala di Jombang,2025-02-12 23:30:00,14,0,,0,,7,ĠDusun ĠMir eng ĠDesa ĠDukuh arum ĠM egal uh ĠJombang; Ġirigasi; Ġirigasi ĠDusun ĠMir eng; Ġjenazah; ĠJombang; Ġjenazah; ĠJombang,3,ĠMuhammad ĠZainudin; ĠZainudin; ĠAKP ĠWawan ĠPurw oko,3,ĠKomandan ĠTim; ops ĠBPBD; Ġdetik Jatim,1,mutilasi
306,https://www.detik.com/sumut/hukum-dan-kriminal/d-7774893/wartawan-gadungan-peras-warga-di-hotel-modus-ancam-viralkan,"Wartawan Gadungan Peras Warga di Hotel, Modus Ancam Viralkan",2025-02-12 16:50:00,15,0,,0,,3,ĠKawasan ĠCempaka ĠPutih ĠJakarta ĠPusat; ĠJakarta; Ġkawasan ĠPeng ad egan ĠPancoran ĠJakarta ĠSelatan,10,ĠAKP ĠFan ni ĠAth ar; ĠKombes ĠAde ĠAry ĠSyam ĠInd radi; ĠMS; ĠF FH; ĠDP; ĠH PS; ĠMN; ĠJP; ĠAKBP ĠR essa ĠFi ardy ĠMar as ab essy; ĠSA,2,Ġdetik News; ĠTim,0,
307,https://www.detik.com/sumut/hukum-dan-kriminal/d-7774819/heboh-warga-deli-serdang-tewas-usai-diduga-disiram-otk-pakai-air-keras,Heboh Warga Deli Serdang Tewas usai Diduga Disiram OTK Pakai Air Keras,2025-02-12 15:11:00,9,0,,0,,2,ĠKabupaten ĠDeli ĠSerdang ĠSumatera ĠUtara Sumut; ĠJalan ĠSuryadi ĠDesa ĠSamp ali ĠKecamatan ĠPerc ut ĠSei ĠTuan,7,ĠKompol ĠJh onson ĠSitompul; ĠAbdi; ĠPanjang; ĠJh onson; ĠJh onson; ĠAKP ĠJap ri ĠSim am ora; ĠJap ri,0,,0,
308,https://www.detik.com/bali/hukum-dan-kriminal/d-7774831/polisi-selidiki-siswi-smk-jadi-korban-begal-di-pecatu,Polisi Selidiki Siswi SMK Jadi Korban Begal di Pecatu,2025-02-12 14:30:00,17,0,,0,,3,ĠDesa ĠPec atu ĠKecamatan ĠKuta ĠSelatan ĠKabupaten ĠBadung ĠBali; ĠDesa ĠPec atu; ĠDesa ĠPec atu,13,ĠAY; ĠAY; ĠKompol ĠI ĠGusti ĠNgurah ĠYud istira; ĠAY; ĠAY; ĠAY; ĠAY; ĠAY; ĠAY; ĠAY; ĠYud istira; ĠAY; ĠYud istira,1,Ġdetik Bali,0,
309,https://www.detik.com/sumut/hukum-dan-kriminal/d-7774550/pria-di-medan-kepergok-curi-motor-pekerja-ngaku-terlilit-utang-judol,"Pria di Medan Kepergok Curi Motor Pekerja, Ngaku Terlilit Utang Judol",2025-02-12 13:30:00,5,0,,0,,2,ĠKecamatan ĠMedan ĠT untungan ĠKota ĠMedan ĠSumatera ĠUtara Sumut; ĠJalan ĠJamin ĠGinting ĠKM Ġ 11 ĠKelurahan ĠKemenangan ĠTani,3,ĠJuan ĠPol tak ĠSur b akti; ĠIptu ĠEko ĠSanjaya; ĠEko,0,,0,
310,https://www.detik.com/sumut/hukum-dan-kriminal/d-7772671/pelaku-penganiaya-sopir-bakar-truk-di-siak-kecurian-6-ton-sawit,Pelaku Penganiaya Sopir-Bakar Truk di Siak Kecurian 6 Ton Sawit,2025-02-11 11:00:00,39,0,,0,,4,ĠSiak ĠRiau; ĠSiak ĠRiau; olda; Ġareal ĠGS Ġ 3 ĠPT ĠPH R ĠMin as ĠKampung ĠMin as ĠSiak,17,ĠRiki ĠPanjaitan; ĠJ aik ĠU ban; ĠJ aik ĠU ban; ĠJ aik ĠU ban; ĠJ aik; ban; ĠRif nal do; ĠR BP; ĠKombes ĠAnom ĠKari b ianto; ĠAnom; ĠAnom; ĠR BP; ĠAnom; ĠRif nal do; ĠA; ĠS; ĠRif nal do,5,Ġdetik Sumut; ĠRiau; ĠU; PKT ĠMapolda ĠRiau; Ġdetik Sumut,13,pencurian; pencurian; penganiayaan; pencurian; pencurian; pencurian; pencurian; penganiayaan; pembakaran; penganiayaan; penganiayaan; pencurian; penganiayaan
311,https://www.detik.com/sumut/hukum-dan-kriminal/d-7772413/sopir-truk-yang-dianiaya-mobil-dibakar-di-siak-bukan-maling-sawit,Sopir Truk yang Dianiaya-Mobil Dibakar di Siak Bukan Maling Sawit,2025-02-10 23:51:00,20,0,,0,,2,ĠSiak ĠRiau; olda,10,ĠRiki ĠPanjaitan; ĠJ aik ĠU ban; ĠAKBP ĠEka ĠAri andy; ĠRif nal do; ĠA; ĠS; A; ĠS; ĠJ aid ĠU ban; ĠAri andy,1,Ġdetik Sumut,7,penganiayaan; pencurian; pencurian; pembakaran; penganiayaan; pencurian; penganiayaan
312,https://www.detik.com/sumut/hukum-dan-kriminal/d-7772320/penikam-warga-hingga-tewas-di-nias-barat-serahkan-diri-sempat-dimassa,"Penikam Warga hingga Tewas di Nias Barat Serahkan Diri, Sempat Dimassa",2025-02-10 21:22:00,14,0,,0,,4,ĠKabupaten ĠNias ĠBarat ĠSumatera ĠUtara Sumut; Ġcamat ĠM oro 'o; Ġcamat; ĠBatam,8,ĠDW G; ĠAipda ĠMotiv asi ĠGea; ĠMotiv asi; ĠMotiv asi; ĠMotiv asi; ĠMotiv asi; ĠDW G; ĠE G,1,Ġdetik Sumut,1,pembunuhan
313,https://www.detik.com/bali/hukum-dan-kriminal/d-7772205/pengeroyok-2-ojol-di-pecatu-gegara-rebutan-pangkalan-ditangkap,Pengeroyok 2 Ojol di Pecatu gegara Rebutan Pangkalan Ditangkap,2025-02-10 19:39:00,23,0,,0,,1,ĠJalan ĠLabuan ĠSait ĠDesa ĠPec atu ĠKecamatan ĠKuta ĠSelatan,19,ĠED; ĠH H; ĠED; ĠH H; ĠKompol ĠI ĠGusti ĠNgurah ĠYud istira; ĠYud istira; ĠYud istira; ĠED; ĠH H; ĠAKP ĠI ĠKetut ĠSuk adi; ĠED; ĠH H; ĠED; ĠH H; ĠED; ĠH H; ED; ĠH H; ĠSuk adi,1,Ġdetik Bali,2,pengeroyokan; pengeroyokan
314,https://www.detik.com/sumut/hukum-dan-kriminal/d-7771774/cemburu-suami-di-gorontalo-tikam-istri-hingga-tewas,"Cemburu, Suami di Gorontalo Tikam Istri hingga Tewas",2025-02-10 19:00:00,12,0,,0,,2,ĠKabupaten ĠPoh uw ato ĠGorontalo; ĠDesa ĠAy ula ĠKecamatan ĠR andangan ĠPoh uw ato,5,ĠUl fan; ĠCD; ĠAKP ĠHan ny ĠDay oh; ĠHan ny; ĠHan ny,1,Ġdetik Sulsel,4,penganiayaan; penikaman; penganiayaan; penganiayaan
315,https://www.detik.com/sumut/hukum-dan-kriminal/d-7771559/pemuda-di-batam-tikam-leher-teman-gegara-tersinggung-ucapan,Pemuda di Batam Tikam Leher Teman Gegara Tersinggung Ucapan,2025-02-10 16:40:00,16,0,,0,,5,ĠKecamatan ĠSag ulung ĠBatam ĠKepulauan ĠRiau Kepri; ĠKawasan ĠTunas ĠReg ency; Ġkawasan ĠTunas ĠReg ency ĠBatu ĠAji ĠBatam; ĠKawasan ĠTunas ĠReg ency; ĠKawasan ĠRuko ĠRex vin ĠDapur Ġ 12 ĠSag ulung,9,ĠZ U; ĠZ U; ĠIptu ĠRoh andi ĠPar l indungan ĠTambunan; ĠIptu ĠAnwar ĠAris; ĠAris; ĠY B; ĠZ U; ĠZ U; ĠZ U,0,,2,penikaman; penikaman
316,https://www.detik.com/sumut/hukum-dan-kriminal/d-7771439/bocah-sd-di-asahan-dicabuli-ayah-tiri-saat-ibu-kerja-pelaku-ditangkap,"Bocah SD di Asahan Dicabuli Ayah Tiri saat Ibu Kerja, Pelaku Ditangkap",2025-02-10 16:20:00,7,0,,0,,1,ĠKabupaten ĠAsahan ĠSumatera ĠUtara Sumut,6,ĠS; ĠAKBP ĠAf d hal ĠJunaidi; ĠAf d hal; ĠAKP ĠGh ulam; ĠGh ulam; ĠGh ulam,0,,0,
317,https://www.detik.com/sumut/hukum-dan-kriminal/d-7771348/pria-todongkan-pisau-rampas-hp-sopir-truk-di-tol-medan,Pria Todongkan Pisau-Rampas Hp Sopir Truk di Tol Medan,2025-02-10 14:40:00,9,0,,0,,4,m era; ĠJalan ĠKL ĠYos ĠSudarso; ĠJalan ĠKL ĠYos ĠSudarso; Ġpolisi,5,ĠM ĠSani; ĠAKP ĠRif fi ĠNoor ĠFaizal; ĠRizky; ĠRif fi; ĠRif fi,0,,0,
