url,judul,tanggal,isi_berita,panjang_judul,panjang_isi_berita
https://www.detik.com/sumut/hukum-dan-kriminal/d-7516021/ngeri-mahasiswa-pkl-di-bawaslu-lampung-ditembak-otk,Ngeri! Mahasiswa PKL di Bawaslu Lampung Ditembak OTK,2024-08-30 09:47:00,"Seorang mahasiswa yang sedang PKL di Bawaslu Lampung ditembak oleh orang tak dikenal. Korban tertembak pada bagian tangan kirinya. Melansir detikSumbagsel, dari informasi yang dihimpun, peristiwa itu terjadi pada Rabu (28/8/2024) di Kantor Bawaslu Lampung yang berada di Jalan Morotai, Kota Bandar Lampung. Korban mengaku ditembak dari salah satu kamar di salah satu hotel yang berdekatan dengan tempat dirinya bekerja. Adapun jenis peluru yang mengenai tangannya yakni jenis gotri yang berada dari senjata air soft gun. SCROLL TO CONTINUE WITH CONTENT Setelah kejadian tersebut, Badan Pengawas Pemilu (Bawaslu) Lampung angkat bicara. Bawaslu menyebut bahwa korban adalah seorang mahasiswa di salah satu perguruan tinggi di Lampung. ""Benar, bahwa kejadiannya kemarin siang. Korban anak PKL dari salah satu mahasiswa di Lampung,"" kata Ketua Bawaslu Lampung, Iskardo P Panggar, Kamis (29/8). Iskardo mengatakan saat ini pihak kepolisian tengah melakukan penyelidikan terkait peristiwa tersebut. ""Kami langsung berkoordinasi dengan pihak kepolisian. Pihak kepolisian langsung sigap melakukan penyelidikan. Sampai saat ini masih dalam penyelidikan,"" tandasnya.",52,1156
https://www.detik.com/sumut/hukum-dan-kriminal/d-7514805/anggota-polisi-jadi-korban-begal-bersajam-di-binjai-motor-hp-dicuri,"Anggota Polisi Jadi Korban Begal Bersajam di Binjai, Motor-Hp Dicuri",2024-08-29 15:45:00,"Seorang anggota polisi inisial Bripda HBN menjadi korban begal bersenjata tajam di Kota Binjai, Sumatera Utara (Sumut). Saat kejadian itu, pelaku mencuri sepeda motor dan handphone korban. Kapolres Binjai AKBP Bambang Christanto Utomo mengatakan peristiwa itu terjadi di Jalan Binjai KM 17, Selasa (27/8/2024) sekira pukul 03.00 WIB. Saat kejadian, Bripda HBN datang dari arah Kota Medan menuju Langkat. ""Iya, jam 3 dini hari. Bripda HBN ini dari arah Medan menuju ke arah SPN Langkat. (Dicuri) satu unit roda dua, hp sama tas, hp-nya dua kalau gak salah, "" kata Bambang saat dikonfirmasi detikSumut, Kamis (29/8). SCROLL TO CONTINUE WITH CONTENT Mantan Kapolsek Pakpak Bharat itu menyebut setibanya di lokasi kejadian, Bripda HBN dihadang pelaku. Saat itu, pelaku turut membawa senjata tajam. Beruntung personel polisi itu tidak sempat dilukai oleh pelaku. ""Iya (bawa sajam), tidak sempat sampai dilukai,"" sebutnya. Bambang mengungkapkan bahwa Bripda HBN merupakan personel polisi yang bertugas di Sekolah Polisi Negara (SPN) Polda Sumut di Langkat. Kejadian itu juga telah dilaporkan korban ke Polsek Binjai Timur. Perwira menengah Polri itu menyebut pihaknya tengah menyelidiki kasus tersebut. ""Iya, betul (tugas di SPN). Sudah (buat laporan) di Polsek Binjai Timur, tapi sudah kami tarik ke polres, kami back up, yang pasti kami sedang mencari data, mencari pelaku dan tim lapangan kami sedang bekerja,"" pungkasnya.",68,1419
https://www.detik.com/sumut/hukum-dan-kriminal/d-7512917/curi-motor-hp-teman-saat-tidur-pria-di-karo-ditangkap,"Curi Motor-Hp Teman Saat Tidur, Pria di Karo Ditangkap",2024-08-28 14:44:00,"Seorang pemuda bernama Tobat Lois Karo-karo (24) mencuri motor di kontrakan temannya di Kabupaten Karo, Sumatera Utara (Sumut). Pihak kepolisian pun menangkap Tobat atas perbuatannya itu. Kasat Reskrim Polres Tanah Karo AKP Rasmaju Tarigan mengatakan pencurian itu terjadi di Jalan Kotacane, Kecamatan Kabanjahe, Selasa (20/8/2024). Lalu, pelaku ditangkap pada Senin (26/8). ""Pelaku berinisial TLK berhasil kami amankan di kediamannya di Jalan Jamin Ginting, Komplek Tropis Kabanjahe,"" kata Rasmaju, Rabu (28/8). SCROLL TO CONTINUE WITH CONTENT Rasmaju mengatakan saat kejadian korban Ekson (34) tengah berada di rumah kontrakannya. Lalu, dia mendapati sepeda motor Kawasaki Ninja dan handphone miliknya telah hilang dari rumah. Akibat pencurian itu, korban mengalami kerugian Rp 8 juta. Setelah itu, korban membuat laporan ke Polres Tanah Karo. Pihak kepolisian yang menerima laporan itu lalu memburu pelaku hingga akhirnya mengamankannya. Selain menangkap pelaku, petugas juga mengamankan motor dan hp korban yang dicuri pelaku. ""Pelaku diduga kuat telah melakukan pencurian tersebut dengan memanfaatkan situasi korban sedang lengah,"" jelasnya. Usai ditangkap, pelaku diboyong ke Polres Tanah Karo untuk proses pemeriksaan lebih lanjut. Atas perbuatannya, pelaku terancam hukuman sembilan tahun penjara. ""Tersangka ini kami persangkakan melanggar Pasal 363 Ayat 2 dari KUHPidana dengan ancaman hukuman maksimal sembilan tahun penjara,"" pungkasnya. Kasi Humas Polres Tanah Karo Aiptu Budi Sastra Surbakti mengatakan motor dan hp korban itu dicuri pelaku dari dalam rumah. Saat kejadian korban tengah tertidur di lantai dua rumah tersebut. ""Kendaraan dan hp diambil dari dalam rumah. (Saat itu) korban sedang tidur di lantai dua,"" jelasnya. Budi menyebut korban dan pelaku ini berteman. Pelaku juga biasanya bebas masuk ke rumah korban. ""Mereka berteman, pelaku bebas masuk ke rumah tersebut,"" kata Budi.",54,1904
https://www.detik.com/sumut/hukum-dan-kriminal/d-7512473/bocah-sd-di-medan-diperkosa-pria-di-dekat-kuburan-modus-kenal-ortu-korban,"Bocah SD di Medan Diperkosa Pria di Dekat Kuburan, Modus Kenal Ortu Korban",2024-08-28 12:30:00,"Pria bernama Marzuki alias Dedek (45) memperkosa bocah SD berusia 10 tahun di dekat kuburan di Kota Medan, Sumatera Utara (Sumut). Pelaku melancarkan aksinya dengan berpura-pura mengenal orang tua korban. ""Pelaku M berpura-pura mengenal orang tua korban dan mengajak korban naik sepeda motor,"" kata Kasat Reskrim Polres Pelabuhan Belawan Iptu Riffi Noor Faizal, Rabu (28/8/2024). Riffi menyebut peristiwa itu terjadi di dekat Tempat Pemakaman Umum (TPU) di daerah Kecamatan Medan Labuhan, pada Senin (5/8) sekira pukul 23.30 WIB. Awalnya, korban disuruh oleh orang tuanya untuk membeli rokok di warung sekira pukul 21.30 WIB . SCROLL TO CONTINUE WITH CONTENT Lalu, saat korban tengah berjalan, pelaku yang tidak dikenal oleh korban, tiba-tiba mendekat dan mengajak korban untuk membeli makanan. Saat kejadian, pelaku tengah menaiki sepeda motor. ""Korban diajak untuk menemani orang tersebut untuk membeli makanan dengan alasan bahwa orang itu adalah teman orang tua korban. Selanjutnya, korban dibawa oleh orang yang tidak dikenal itu dengan menggunakan sepeda motor,"" ujarnya. Kemudian, pelaku membawa korban ke dekat TPU di Kecamatan Medan Labuhan itu dan memperkosanya. Pelaku juga sempat mengancam korban. ""Setelah berhasil membujuk korban, pelaku kemudian membawa korban ke Tempat Pemakaman Umum dan melakukan tindakan bejatnya di bawah pohon pisang,"" kata Riffi. Usai memperkosa korban, pelaku membawa korban dan menurunkannya di tengah jalan. Warga yang melihat korban lalu membawanya ke Polsek Medan Labuhan. Riffi menyebut orang tua korban sudah sempat melaporkan soal kehilangan korban itu ke Bhabinkamtibmas setempat. Tak lama, orang tua korban mendapat informasi bahwa anaknya berada di Polsek. ""Selanjutnya, orang tua korban menunggu korban di rumah, namun setelah beberapa lama ditungguin korban tidak kunjung pulang. Lalu, orang tua korban pergi untuk mencari korban. Setelah itu orang tua korban bertemu dengan Bhabinkamtibmas menceritakan bahwa anaknya belum kembali ke rumah,"" ujarnya. Atas kejadian itu, keluarga korban membuat laporan ke Polres Pelabuhan Belawan. Pihak kepolisian yang menerima laporan itu lalu menyelidiki pelaku dan menangkapnya pada Rabu (14/8) di Kecamatan Medan Sunggal.",74,2212
https://www.detik.com/jabar/hukum-dan-kriminal/d-7506897/tak-diberi-jalan-saat-menyalip-sopir-elf-bacok-teman-di-garut,"Tak Diberi Jalan Saat Menyalip, Sopir Elf Bacok Teman di Garut",2024-08-24 19:45:00,"Nasib pilu harus dialami Sansan, seorang sopir elf asal Garut. Dia dibacok teman sendiri, gara-gara dianggap tak memberi jalan saat sang teman menyalip. Insiden berdarah yang dialami Sansan ini, terjadi Sabtu, (24/8/2024) siang tadi di kawasan Jalan Raya Kadungora, Kiaradodot, Kecamatan Kadungora, Garut. Kapolsek Kadungora Kompol Deden Saripin mengatakan, saat itu korban sedang mengendarai elf dengan nomor polisi Z 77XX XX dari Garut menuju arah Bandung. SCROLL TO CONTINUE WITH CONTENT Di sekitaran pintu perlintasan rel kereta api Kadungora, datang pelaku berinisial AS (31) yang mengendarai elf Z 78XX XX. Saat itu, AS diketahui hendak menyalip. ""Pelaku hendak menyalip, tapi katanya tidak diberi jalan oleh korban,"" ungkap Deden kepada detikJabar, Sabtu malam. Deden mengatakan, entah apa yang merasuki AS, dia kemudian naik pitam. Aksi kejar-kejaran tak terelakan, hingga AS berhasil menghentikan elf korban. ""Pelaku langsung membacok korban dengan sebilah golok yang sudah dibawa,"" kata Deden. Bacokan pertama dari AS tak mengenai Sansan. Namun, AS membabi-buta, dan mengejar Sansan hingga ke kursi penumpang. Sansan kemudian terkapar, usai golok sepanjang 8 CM mendarat dengan keras di kepalanya sebanyak lima kali. Deden mengatakan, kejadian ini kemudian dilaporkan kepada pihaknya, oleh sejumlah saksi. Personel Polsek Kadungora kemudian melakukan pengejaran terhadap AS. ""Pelaku kemudian berhasil kami tangkap dengan barang bukti golok yang digunakan untuk melukai korban,"" katanya. Sementara korban sendiri, langsung dibawa ke puskesmas terdekat. Nyawanya berhasil selamat, meskipun mengalami luka parah akibat hantaman golok di beberapa titik tubuhnya.",62,1668
https://www.detik.com/jabar/hukum-dan-kriminal/d-7505122/apresiasi-untuk-polisi-yang-gerecep-bekuk-geng-motor-perusuh-di-sukabumi,Apresiasi untuk Polisi yang Gerecep Bekuk Geng Motor Perusuh di Sukabumi,2024-08-23 21:30:00,"Anggota DPRD Kabupaten Sukabumi Hamzah Gurnita mengapresiasi langkah cepat Satreskrim Polres Sukabumi yang berhasil menangkap kelompok geng motor yang meresahkan warga. Dalam waktu singkat, polisi meringkus para pelaku yang terlibat dalam aksi perusakan rumah warga di Kampung Nagrog, Desa Citarik, Kecamatan Palabuhanratu yang terjadi pada Minggu (18/8/2024). Korban melaporkan kejadiannya pada Selasa (20/8), sore harinya para pelaku tertangkap. Hamzah mengatakan, bahwa tindakan cepat yang diambil polisi patut diapresiasi. Menurutnya, polisi bergerak dengan sigap begitu menerima laporan dari masyarakat. Diketahui, Yanto, pemilik rumah yang dirusak melaporkan hal itu SCROLL TO CONTINUE WITH CONTENT ""Polisi tidak hanya berhasil menangkap para pelaku, tapi juga mengungkap keberadaan berikut motif geng motor yang membuat resah warga, menebarkan aksi terornya di media sosial,"" ujar Hamzah. Legislator asal Palabuhanratu ini berharap langkah dan upaya seperti itu bisa terus dilakukan, sehingga masyarakat merasa aman dan terlindungi dari ancaman kriminalitas. Aksi perusakan oleh geng motor ini disebutnya sempat membuat warga Kampung Nagrog ketakutan. Namun, dengan penangkapan ini, Hamzah berharap situasi bisa kembali kondusif. Hamzah mengajak masyarakat untuk tetap waspada dan segera melaporkan jika ada tindakan kriminal di lingkungannya. Ia menegaskan pentingnya kerja sama antara warga dan kepolisian dalam menjaga keamanan. Keberhasilan Satreskrim Polres Sukabumi ini diharapkan bisa menjadi contoh bagi aparat lain dalam menjaga keamanan wilayah. ""Langkah cepat dan responsif seperti ini yang diharapkan masyarakat,"" tutup Hamzah. Apresiasi serupa juga datang dari Firman Nirwan Boestoemi, budayawan sekaligus Ketua Paguyuban Padjajaran Anyar. Ia menyebut tindakan cepat polisi sebagai langkah yang sangat penting untuk menjaga ketentraman masyarakat. ""Keberanian dan kesigapan polisi ini patut kita acungi jempol. Tindakan tegas seperti ini sangat dibutuhkan agar warga merasa aman dan terlindungi,"" kata Firman. ""Upaya ini juga menunjukkan bahwa kepolisian benar-benar mendengar keluhan masyarakat dan siap bertindak untuk melindungi mereka dari ancaman geng motor yang sangat meresahkan,"" sambungnya menutup perbincangan dengan detikJabar.",72,2258
https://www.detik.com/sumut/hukum-dan-kriminal/d-7500234/tragis-terduga-pencuri-motor-di-sumsel-tewas-ditembak-warga,Tragis! Terduga Pencuri Motor di Sumsel Tewas Ditembak Warga,2024-08-20 23:05:00,"Seorang pria yang hendak mencuri motor di Tanjung Batu, Kabupaten Ogan Ilir, Sumatera Selatan (Sumsel), bernama Eka Sakti tewas ditembak di bagian kepala. Usai kejadian, pelaku bernama Nurdin alias Ujang (49) pun diamankan polisi. Melansir detikSumbagsel, peristiwa penembakan tersebut terjadi pada Minggu, (18/8) sekitar pukul 18.10 WIB, di Jalan Desa Sentul Ogan Ilir. Saat itu Eka Sakti warga Muara Enim, bersama satu temannya diduga hendak melakukan pencurian motor warga sekitar. Namun, aksi Eka digagalkan warga. Saat hendak kabur dari kejaran warga, Eka berhasil ditangkap sementara temannya berhasil kabur. Nurdin yang membawa senjata api langsung menembak kepala korban dan meninggal dunia dalam perjalanan ke rumah sakit. SCROLL TO CONTINUE WITH CONTENT Kasat Reskrim Polres Ogan Ilir AKP Muhammad Ilham mengatakan usai kejadian tersebut Satreskrim Polres Ogan Ilir dan Polsek Tanjung Batu berhasil mengamankan tersangka yang pada Senin (19/8). Dia diamankan di rumahnya tanpa perlawanan di Desa Sentul Ogan Ilir. ""Tersangka Nurdin alias Ujang berhasil kita amankan di rumahnya tanpa perlawanan,"" katanya, Selasa (20/8/2024). Ilham menjelaskan senjata api rakitan jenis silinder berwarna chrome yang digunakan tersangka untuk menembak korban itu merupakan warisan dari orang tua tersangka. ""Dari hasil pemeriksaan kami senjata api rakitan yang digunakan tersangka untuk menembak korban hingga tewas itu di dapat dari orang tuanya yang sudah meninggal,"" ungkapnya. Selain tersangka Nurdin, polisi juga mengamankan sejumlah barang bukti. Termasuk satu pucuk senjata api rakitan jenis silinder berwarna chrome dengan enam peluru dan empat di antaranya masih aktif dan satu telah meledak. ""Petugas juga menyita satu buah topi dan baju milik korban serta satu unit sepeda motor Yamaha Vega berwarna merah milik korban,"" ungkapnya.",60,1835
https://www.detik.com/jateng/hukum-dan-kriminal/d-7499859/pengakuan-sadis-pembacok-remaja-hingga-tewas-di-walisongo-semarang,Pengakuan Sadis Pembacok Remaja hingga Tewas di Walisongo Semarang,2024-08-20 18:01:00,"Dua pelaku pengeroyokan yang menyebabkan tewasnya remaja di Kota Semarang mengungkapkan alasannya mengejar dan membacok korban. Pelaku menyebut dirinya dan korban terlibat tawuran antargeng. Para pelaku berinisial IS (17) dan DAM (16). Keduanya dihadirkan saat rilis pers di Polrestabes Semarang. IS mengaku awalnya dia dan teman-temannya sedang nongkrong di Taman Warak Ngedhog, Jalan Pandanaran, Semarang, pada Sabtu (17/8) dini hari. ""Kita lagi habis acara 17-an di kampung nongkrong di Pandanaran. Korban (dan kelompoknya) datang tanpa janjian ngajak kayak tawuran. Lempar batu kita balas. Aku kejar sampai (daerah) Tugu aku bacok terus dia nabrak trotoar. Bacok tiga kali,"" kata IS di Polrestabes Semarang, Selasa (20/8/2024). SCROLL TO CONTINUE WITH CONTENT ""Waktu itu saya habis minum ciu,"" imbuhnya. IS mengaku dari kelompok bernama Gangster Army. Dia emosi saat korban melintas dengan kelompoknya yang dari Gangster Senyap. Saat itu dia membawa senjata celurit yang sangat panjang. Korban yang dikejar dan terpisah dari kelompoknya itu langsung dihajar. ""Saya dapat ini (senjata) dapat dari beli online,"" ujarnya. Kanit Jatanras Polrestabes Semarang, AKP Tri Harjanto mengatakan korban meninggal berinisial V (16) (sebelumnya ditulis F) mengalami luka bacokan dan sayatan di kepala dan tubuh bagian belakang. Meski sempat jatuh dari motor, luka terparah korban ada di bagian kepala. ""Luka parahnya ada di bagian kepala. Untuk korban luka kini dirawat di RSUP Dr Kariadi Semarang,"" kata Tri. Usai kejadian polisi mendapat laporan dan langsung melakukan pengejaran. Selang tiga jam, para pelaku diamankan di daerah Gunungpati. Mereka langsung digelandang di Polrestabes Semarang. ""Kami lakukan pengejaran, tidak sampai tiga jam diamankan oleh Opsnal Jatanras. IS dan DAM ditangkap di Sekaran, Gunungpati,"" jelasnya. Para pelaku kini ditangani polisi sebagai anak berhadapan dengan hukum. Mereka terancam dijerat pasal 170 KUHP dengan ancaman hukuman 12 tahun penjara.",66,1974
https://www.detik.com/sumut/hukum-dan-kriminal/d-7498739/serang-polisi-saat-ditangkap-kakek-bawa-10-kg-sabu-ditembak-bareng-2-teman,"Serang Polisi Saat Ditangkap, Kakek Bawa 10 Kg Sabu Ditembak Bareng 2 Teman",2024-08-20 09:46:00,"Ditresnarkoba Polda Sumut menembak kaki seorang kakek bernama Razali Selamat (54) karena melawan petugas kepolisian usai ketahuan membawa 10 kg sabu-sabu jaringan Aceh-Medan. Tak hanya Razali, dua temannya, Irfan (24) dan Elvri Saputra (29) juga ditembak di bagian kaki. Kabid Humas Polda Sumut Kombes Hadi Wahyudi mengatakan ketiga pelaku ini merupakan warga Provinsi Aceh. Mereka ditangkap pada Minggu (18/8/2024). ""Terhadap ketiga pelaku ini terpaksa diberikan tindakan tegas terukur, ditembak di bagian kakinya karena berusaha melawan dan melarikan diri ketika personel melakukan pengembangan,"" kata Hadi, Selasa (20/8). SCROLL TO CONTINUE WITH CONTENT Hadi menjelaskan pengungkapan itu berawal saat personel menerima informasi adanya pengiriman narkoba menggunakan mobil pikap dari Aceh menuju Kota Medan. Petugas kepolisian pun menyelidiki informasi itu. Lalu, sekira pukul 03.00 WIB, personel Ditresnarkoba menemukan mobil tersebut tengah mengisi BBM di Jalinsum Medan-Tanjung Pura KM 30, Kelurahan Tandam Hulu I, Kecamatan Hamparan Perak, Kabupaten Deli Serdang. ""Personel menghentikan mobil tersebut dan mengamankan seorang laki-laki inisial RS (Razali). Saat dilakukan penggeledahan, didapat barang bukti 10 bungkus berisi narkotika jenis sabu dengan berat 10 kg,"" jelasnya. Berdasarkan pengakuan pelaku, barang haram itu hendak diantar ke seseorang di salah satu hotel di Kota Medan. Lalu, petugas kepolisian pun melakukan penyamaran dengan berpura-pura menjadi pembeli. ""Dari hasil interogasi awal diketahui bahwa sabu itu akan di serahkan kepada seseorang bertempat di salah satu hotel Kota Medan. Personel lalu menyamar sebagai pembeli dan berhasil menangkap kedua pelaku lainnya inisial ES (Elvri) dan AI (Irfan),"" jelasnya. Mantan Kapolres Biak, Papua itu menyebut 2 kg sabu itu rencananya akan dikirim ke Jakarta, sementara sisanya akan diberikan kepada seseorang yang belum dikenal. Pihak kepolisian saat ini masih mendalami orang tersebut. Usai ditangkap, ketiga pelaku diboyong ke Polda Sumut untuk proses pemeriksaan lebih lanjut. Ketiganya telah ditetapkan menjadi tersangka dan telah ditahan. ""Rencananya barang bukti sabu itu akan dikirim ke Jakarta sebanyak 2 kg dan sisanya 8 kg nantinya diberikan kepada seseorang belum dikenal. Untuk keseluruhan barang bukti sabu ini telah disita bersama satu mobil pikap. Para pelaku jaringan narkoba ini sudah ditahan di Mapolda Sumut. Atas perbuatannya terancam hukuman di atas 20 tahun penjara atau hukuman mati,"" pungkasnya. ",75,2492
https://www.detik.com/sumut/hukum-dan-kriminal/d-7493725/perampok-berbaju-polantas-di-pelalawan-bukan-anggota-polri,Perampok Berbaju Polantas di Pelalawan Bukan Anggota Polri,2024-08-16 19:00:00,"Pelaku perampokan agen ATM mini di Pelalawan, Riau, inisial FI ditangkap. Polisi memastikan pelaku FI yang beraksi pakai baju Polisi Lalu Lintas atau Polantas bukan anggota Polri. ""Pencurian dilakukan dengan menggunakan kaos dalaman lalu lintas. Pakai celana dan PDL gelap seperti polisi pada umumnya, ini sudah terungkap,"" kata Kabid Humas Polda Riau, Kombes Anom Karbianto di Mapolda, Jumat (16/8/2024). Anom memastikan pelaku bukan anggota Polri. Pelaku adalah satpam perusahaan yang jaraknya hanya 3 KM dari lokasi agen ATM mini yang dirampok. SCROLL TO CONTINUE WITH CONTENT ""Pelaku bukan anggota Polri dan pelaku ini adalah satpam di salah satu perusahaan di Pelalawan. Barang bukti ada kaos warna putih tulisan polantas dan logo lalu lintas,"" kata Anom. Sementara Direktur Reskrimum Polda Riau Kombes Asep Darmawan mengatakan FI ditangkap saat bekerja di kantor PT PPD di Pelalawan. Sejumlah barang bukti seperti pisau, baju, hingga helm warna merah turut diamankan. ""Pelaku ditangkap saat bekerja, ada baju polantas, jaket, helm warna merah, sepatu PDL, celana cokelat, pisau dan sepeda motor. Semua dipakai saat beraksi di gerai BRI Link,"" kata Asep. Pelaku mengaku baju polantas didapatnya dari mantan pacar. Baju itu yang kemudian dipakai untuk beraksi dan sempat dikira IF adalah seorang anggota polisi. Sekitar 1,5 jam pelaku berkomunikasi dan mengaku akan menerima pengiriman uang dari temannya. Lalu sekitar pukul 20.30 WIB masuk dengan mengancam korban pakai pisau. Pelaku mengambil uang Rp 72 juta lebih. Pelaku adalah sekuriti perusahaan. ""Baju polantas didapat dari mantan pacar sewaktu SMA. Barang bukti ada buku tambungan mandiri senilai Rp 12 juta dan uang cash Rp 22 juta itu yang tersisa dari hasil kejahatan,"" katanya. Selengkapnya di Halaman Berikutnya... Asep mengatakan pelaku mengintai lokasi ATM mini selama 1 bulan sebelum beraksi. Setelah dipastikan aman, pelaku baru balik ke lokasi dan mengancam korban. ""Pelaku mengintai sudah 1 bulan lalu. Dari situ baru ke lokasi dan 1,5 jam dia keliling-keliling bilang kalau temannya mau kirim uang,"" kata Asep. Setelah diamankan, pelaku mengaku ada banyak utang. Hal itu yang membuat pria dengan dua anak tersebut nekat beraksi. ""Pelaku dalam tekanan ekonomi, dia banyak hutang pada orang dan sebagian memang sudah dibayarkan dengan nilai bervariasi ke teman-teman kerjanya,"" kata Asep. ",58,2361
https://www.detik.com/sumut/hukum-dan-kriminal/d-7491096/viral-bajing-loncat-curi-velg-mobil-di-medan-pelaku-ditangkap,"Viral Bajing Loncat Curi Velg Mobil di Medan, Pelaku Ditangkap",2024-08-15 13:00:00,"Sebuah video yang menampilkan seorang pria sedang mencuri sebuah velg mobil dari truk yang sedang melaju di Jalan Yos Sudarso, Kelurahan Mabar, Kota Medan, viral di media sosial. Polisi kemudian berhasil menangkap pelaku bajing loncat tersebut. Dalam video yang dilihat, Kamis (15/8/2024), terlihat seorang pria berbaju hitam naik ke sebuah truk yang sedang melaju. Pria tersebut kemudian terlihat mengambil sebuah velg mobil dan membuangnya ke jalan. Sedangkan satu pelaku lainnya terlihat menunggu di atas sepeda motor. Aksi bajing loncat tersebut kemudian viral di media sosial. SCROLL TO CONTINUE WITH CONTENT Kapolsek Medan Labuhan Kompol Panggil Sarianto Simbolon mengatakan aksi bajing loncat itu terjadi pada Rabu (14/8) kemarin. Keduanya pelaku berhasil ditangkap atas nama Fikram (24) dan Fanes (32).  ""Kami merespons cepat informasi dari media sosial mengenai aksi bajing loncat ini. Penyelidikan dan penangkapan dilakukan dalam waktu tiga jam dari informasi didapat,"" ujar Panggil dalam keterangannya, Kamis (15/8/2024). Usai ditangkap, kedua tersangka mengakui perbuatan mereka dan mengakui bahwa mereka adalah pelaku dalam video bajing loncat yang beredar di media sosial. Polsek Medan Labuhan berhasil mengamankan barang bukti berupa satu velg yang dicuri dari truk yang sedang melintas, satu celana pendek warna kuning, dan satu sepeda motor Jupiter Z yang digunakan pelaku saat beraksi. Keduanya dijerat dengan Pasal 363 KUHPidana dengan ancaman di atas 5 tahun penjara. Kedua pelaku saat ini sedang menjalani pemeriksaan di Polsek Medan Labuhan. ""Keduanya akan dijerat dengan pasal 363 KUHPidana dengan ancaman hukuman di atas lima tahun,"" tutupnya.  ",62,1669
